cnn_per_mw,Smiles
-0.0155139090361183,[H]c1nc(N([H])n2c([H])c(N([H])[C@]3([H])C([H])([H])C([H])([H])C([H])([H])[C@]3([H])c3nnc(C([H])([H])[H])o3)c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c2=O)sc1[H]
-0.0170287641914208,[H]c1c(C([H])([H])Cl)c([H])n([H])c(=O)c1[C@](C([H])([H])[H])(C([H])(F)F)C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
-0.018314190026297,[H]c1nc(N([H])c2c([H])c([H])n(-c3c([H])oc([H])c3[H])c(=O)c2[H])sc1[H]
-0.0145141069909162,[H]c1nc(C([H])([H])N([H])C([H])([H])c2c(-c3c([H])c([H])nc([H])c3[H])c([H])c(=O)n(-c3c([H])c([H])c(C([H])([H])[H])c(C([H])([H])[H])c3[H])c2[H])c(C([H])([H])[H])c([H])c1[H]
-0.0168184070218503,[H]C1=C(n2c([H])c([H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])c3nc([H])c([H])c([H])c3C(F)(F)F)c2=O)C([H])([H])C([H])([H])N([H])C1([H])[H]
-0.0151256957612086,[H]c1c(C([H])([H])Cl)c([H])n([H])c(=O)c1[C@](C([H])([H])[H])(C([H])(F)F)[C@]([H])(N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
-0.015159909430941,[H]c1c([H])c([C@]([H])(Cl)c2c([H])c([C@](C([H])([H])[H])(C([H])(F)F)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(=O)n([H])c2[H])c([H])c2c1OC([H])([H])O2
-0.0159003114924611,[H]O[C@]([H])(C([H])([H])C([H])([H])N([H])[H])[C@@]([H])(c1c([H])c(C(=NN([H])C(=S)N([H])[H])C([H])([H])[H])c([H])n(-c2nc([H])nc([H])c2[H])c1=O)C([H])([H])[H]
-0.0195401195007764,[H]c1c([H])c([H])c(C([H])([H])C#N)c(-n2c([H])c(N=C=S)c([H])c([H])c2=O)c1[H]
-0.0159809609335001,[H]c1nc(C([H])([H])C([H])([H])[C@@]([H])(c2c([H])c(-c3c([H])c([H])c([H])c([H])c3C([H])([H])[H])c([H])n([H])c2=O)C([H])([H])[H])c(C(F)(F)F)c([H])c1[H]
-0.0163599872462051,[H]S[C@]([H])(N([H])c1c([H])c([H])n([H])c(=O)c1[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])c1nc([H])c([H])c([H])c1C(F)(F)F)C([H])([H])[H]
-0.0132476305896452,[H]c1c([H])c([H])n([H])c(=O)c1[C@@]([H])(C([H])([H])[H])[C@@]([H])(C([H])([H])N([H])S(=O)(=O)N([H])[H])[C@@]1([H])C([H])([H])N(Br)C([H])([H])C1([H])[H]
-0.0180144958153896,[H]c1nc(Cl)c([H])c([H])c1[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]([H])(c1c([H])c([H])c([H])n([H])c1=O)C([H])([H])[H]
-0.0152557090969815,[H]c1nc([C@@]([H])(n2nc([H])c([H])c2[H])C([H])([H])[C@@]([H])(c2c(N([H])C([H])([H])C([H])([H])[H])c([H])c([H])n([H])c2=O)C([H])([H])[H])c(C(F)(F)F)c([H])c1[H]
-0.0153242995145742,[H]C([H])=C([H])[C@]1([H])C([H])([H])[C@]([H])(c2nc([H])c([H])c(C(F)(F)F)n2)C([H])([H])[C@]1([H])C([H])([H])C([H])([H])[C@@]([H])(c1c([H])c([H])c([H])n([H])c1=O)C([H])([H])N([H])C([H])([H])[H]
-0.0153275261506824,[H]c1nc(C([H])([H])C([H])([H])[C@@]([H])(c2c(N([H])[C@]([H])(n3c([H])c([H])c([H])c3[H])C([H])([H])[H])c([H])c([H])n([H])c2=O)C([H])([H])[H])c(C(F)(F)F)c([H])c1[H]
-0.0142799438333723,[H]c1nc(C([H])([H])[C@]([H])(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])[C@@]([H])(c2c([H])c(-c3c([H])c([H])c([H])c([H])c3C([H])([H])[H])c([H])n([H])c2=O)C([H])([H])[H])c(C(F)(F)F)c([H])c1[H]
-0.01355037687085,[H]c1nc([C@]2([H])C([H])([H])[C@]([H])(C([H])([H])C([H])([H])[C@@]([H])(c3c([H])c([H])c([H])n([H])c3=O)C([H])([H])N([H])C([H])([H])[H])[C@@]([H])(N3C([H])([H])C([H])([H])[C@]4([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[C@]34[H])C2([H])[H])nc(C(F)(F)F)c1[H]
-0.0185321175955988,[H]OC([H])([H])C([H])([H])C([H])([H])c1c([H])c(F)c([H])c(C([H])([H])C([H])([H])[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])[H])c1[H]
-0.0146319821081914,[H]c1c([H])c([H])c(C([H])([H])N([H])[C@@]([H])(c2nnn(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])n2)c2c([H])c([H])c(=O)n([H])c2[H])c(Cl)c1[H]
-0.0134886590519323,[H]C([H])=C([H])c1nc(C([H])([H])C([H])([H])[C@@]([H])(c2c([H])c(-c3c([H])c([H])c([H])c([H])c3C([H])([H])[H])c([H])n([H])c2=O)C([H])([H])[H])c(C(F)(F)F)c(-c2c([H])c([H])c3nc([H])c([H])c([H])c3c2[H])c1[H]
-0.0139947005444646,[H]OC([H])([H])C([H])([H])N([H])C([H])([H])[C@]([H])(N([H])C([H])([H])C([H])([H])O[H])[C@@]([H])(c1nc([H])c([H])c([H])c1C(F)(F)F)C([H])([H])[C@@]([H])(c1c([H])c([H])c([H])n([H])c1=O)C([H])([H])[H]
-0.0171910056222208,[H]c1oc([H])c(-n2c([H])c([H])c([H])c(N3C([H])([H])[C@]([H])(C4([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C4([H])[H])[C@@]([H])(N(C([H])([H])[H])C([H])([H])[H])C3([H])[H])c2=O)c1[H]
-0.0153716845913861,[H]c1nc(C([H])([H])[C@]([H])(c2c(SC(F)(F)F)c([H])c([H])n([H])c2=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])n(C([H])([H])[H])c1[H]
-0.0159578059548138,[H]c1nc([H])c([C@]([H])(C([H])([H])n2nc([H])nc2[H])[C@@]([H])([C@@]2([H])C([H])([H])N([H])C([H])([H])C2([H])[H])[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])[H])c([H])n1
-0.0146161714435971,[H]C(=C1SC(=O)N([H])C1=O)[C@]1([H])N(c2c([H])c([H])c([H])n(-c3c([H])oc([H])c3[H])c2=O)C([H])([H])[C@]([H])(N(C([H])([H])[H])C([H])([H])[H])C1([H])[H]
-0.0176881590070578,[H]c1c(C([H])([H])C([H])([H])[H])nc(C([H])([H])C([H])([H])[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])[H])c(C(F)(F)F)c1[H]
-0.0170068155797023,[H]c1oc([H])c(-n2c([H])c([H])c([C@]([H])(c3nc4c([H])c([H])c([H])c([H])c4s3)C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c2=O)c1[H]
-0.0144261181676485,[H]Oc1c([H])c([H])c([C@]([H])([C@]([H])(c2c([H])c([H])c([H])c(N([H])[H])c2[H])c2c([H])c([H])c([H])c3c([H])c([H])c([H])nc23)[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])[H])c([H])c1[H]
-0.0123320490821381,[H]c1sc(C([H])([H])c2c(Cl)c([H])c([H])c([H])c2C([H])([H])Sc2c(-c3nc(C([H])([H])N([H])c4c([H])c([H])c(C([H])([H])[H])c([H])c4[H])c([H])c([H])c3[H])c([H])n(N(C([H])([H])[H])C([H])([H])[H])c(=O)c2[H])c([H])c1[H]
-0.0156979531583442,[H]c1nc(N([H])n2c([H])c(N([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c2=O)sc1SC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
-0.0136502105436687,[H]c1nc(C([H])([H])[C@]([H])(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])c2nc([H])c([H])n2[H])[C@@]([H])(c2c([H])c(-c3c([H])c([H])c([H])c([H])c3C([H])([H])[H])c([H])n([H])c2=O)C([H])([H])[H])c(C(F)(F)F)c([H])c1[H]
-0.0127158329313414,[H]c1nc(N([H])c2c(N3C([H])([H])C([H])([H])O[C@@]([H])([C@]([H])(c4nc([H])c([H])s4)C([H])([H])N(C([H])([H])[H])C([H])([H])[H])C3([H])[H])c([H])c([H])n([H])c2=O)sc1[H]
-0.0157363660137731,[H]c1sc(-n2c([H])c([H])c(N3C([H])([H])C([H])([H])OC([H])([H])[C@]3([H])N([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c2=O)c([H])c1[H]
