cnn_per_mw,Smiles
-0.0202296718810914,[H]c1nc(C([H])([H])[C@]([H])(c2c([H])c([H])c([H])n([H])c2=O)[C@]([H])(C([H])([H])[H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])n(C([H])([H])[H])c1[H]
-0.01951308385351,[H]c1nc(C([H])([H])[C@]([H])(c2c([H])c([H])c([N+](=O)[O-])n([H])c2=O)C([H])([H])C([H])([H])[H])n(C([H])([H])[H])c1[H]
-0.0137822398783009,[H]OC([H])([H])C([H])([H])c1c([H])c(-c2c([H])c([H])c([H])c3c([H])c([H])c([H])c([H])c23)c(C([H])([H])[C@@]([H])(OC([H])([H])C([H])([H])F)[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])[H])c([H])c1F
-0.0138252547486545,[H]c1nc(O[C@]([H])(N([H])C([H])([H])c2sc([H])c([H])c2[H])C([H])([H])C([H])([H])OC([H])([H])[H])c([C@@]2([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])C([H])([H])[C@@]([H])(c3c([H])c([H])c([H])n([H])c3=O)C([H])([H])[H])C2([H])[H])c([H])c1[H]
-0.0186254439507387,[H]OC(=O)C([H])=C([H])C([H])([H])[C@]([H])(c1c([H])c([H])c(C([H])([H])C(=O)N([H])[H])n([H])c1=O)C([H])([H])C([H])([H])[H]
-0.0174511908981955,[H]N=[N+]=N[C@]([H])(C([H])([H])O[H])C1(c2c([H])c(N3C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C3([H])[H])c([H])n([H])c2=O)C([H])([H])C1([H])[H]
-0.019261079534901,[H]c1c([H])c(-c2c(C([H])([H])F)c(C3([H])C([H])([H])C3([H])[H])c(=O)n([H])c2[H])c([H])c([H])c1OC([H])([H])C([H])([H])[H]
-0.0131787386594867,[H]c1nc([C@]([H])(C([H])([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])[C@@]([H])(c2c(OC([H])([H])C([H])([H])C([H])([H])N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]3([H])OC([H])([H])C([H])([H])OC([H])([H])[H])c([H])c([H])n([H])c2=O)C([H])([H])[H])nc([H])c1[H]
-0.0167052311904518,[H]OC([H])([H])C([H])([H])N([H])[C@]1([H])N(Sc2c([H])c([H])n([H])c(=O)c2[H])C(=O)C([H])([H])C1([H])[H]
-0.0190388335544932,[H]c1nc(-c2c([H])c([H])n([H])c(=O)c2[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C2([H])C([H])([H])C2([H])[H])n(C([H])([H])[H])c1[H]
-0.0148415937206913,[H]N=[N+]=N[C@]([H])(C([H])([H])O[H])C1(c2c([H])c(N3C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[C@@]3([H])[C@@]3([H])C([H])([H])N([H])C([H])([H])C3([H])[H])c([H])n([H])c2=O)C([H])([H])C1([H])[H]
-0.0128977784689411,[H]O[P@@](=O)(OC([H])([H])N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])c1c([H])c([H])c(C([H])([H])C([H])([H])[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])[H])c2nc([H])c([H])c([H])c12
-0.0153112778562006,[H]c1c([H])c(C#N)c(C([H])([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c(C([H])([H])N([H])C([H])([H])c2c([H])c([H])c(=O)n([H])c2[H])c1Cl
-0.0125794914244944,[H]c1nc([H])c([H])c(N([H])[C@]([H])(c2c([C@@]3([H])C([H])([H])[C@@]3([H])N([H])[H])c([H])c([H])c3c([H])c([H])c(-c4c([H])nc(N([H])[H])nc4C([H])([H])N([H])[H])nc23)C([H])([H])[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])N([H])N([H])[H])c1[H]
-0.0164514200940394,[H]OC([H])([H])C([H])([H])[C@@]1(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])[C@@]1([H])C([H])=C([H])c1c([H])c([H])c([H])c(OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c1[H]
-0.0131453180338405,[H]OC([H])([H])c1c(N([H])c2c(OC([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])nc([H])c2[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c([C@](C([H])([H])[H])(C([H])(F)F)C([H])([H])C([H])([H])[H])c(=O)n1[H]
-0.0155169061688501,[H]SC([H])([H])[C@@]([H])(c1c([C@@]2([H])C([H])([H])[C@@]2([H])N([H])[H])c([H])c([H])c2c([H])c([H])c([H])nc12)C([H])([H])[C@@]([H])(c1c([H])c([H])c([H])n([H])c1=O)C([H])([H])c1nc(N([H])[H])nc([H])c1[H]
-0.0182020566768712,[H]N=C(c1c([H])c([C@@]([H])(C([H])([H])c2nc([H])c([H])n2C([H])([H])[H])C([H])([H])C([H])([H])[H])c(=O)n([H])c1[N+](=O)[O-])N([H])[H]
-0.015804396118321,[H]c1nc([H])c([H])c(-c2c(-c3nc([H])c([H])n3[H])c([H])n([H])c(=O)c2[C@@]([H])(C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C(F)(F)F)n1
-0.0192091095717117,[H]C([H])=C(OC([H])([H])[H])C([H])([H])[C@]1([H])C([H])([H])[C@]1([H])c1c([H])c(-c2c([H])nc([H])c3c([H])c([H])c([H])c([H])c23)c([H])n([H])c1=O
-0.0116474226321755,[H]OP(=O)(O[H])C([H])(N([H])[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])N([H])c1c([H])c([C@@]([H])(C([H])([H])[H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c(=O)n([H])c1[H])P(=O)(O[H])O[H]
-0.015676352435164,[H]OC([H])([H])c1c(N([H])c2c([H])c([H])nc([H])c2[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c([C@](C([H])([H])[H])(C([H])(F)F)C([H])([H])C([H])([H])[H])c(=O)n1[H]
-0.0146257376989274,[H]c1nc(OC([H])([H])[H])c([H])c(-c2c(Cl)c([H])c([H])c(-c3nc(C([H])([H])[H])sc3[H])c2C([H])([H])Sc2c([H])c([H])n([H])c(=O)c2[H])c1[H]
-0.0132956387742981,[H]c1nc(C([H])([H])c2nc(OC([H])([H])[H])c([C@@]3([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])C([H])([H])[C@@]([H])(c4c([H])c([H])c([H])n([H])c4=O)C([H])([H])[H])C3([H])[H])c([H])c2-c2c([H])c([H])c(OC([H])([H])C([H])([H])[H])c([H])c2[H])c([H])c([H])c1[H]
-0.0183548531772259,[H]OC([H])([H])C([H])([H])C1(c2c([H])c(N3C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C3([H])[H])c([H])n([H])c2=O)C([H])([H])C1([H])[H]
-0.0139205388115891,[H]N=C(N([H])[H])C([H])([H])[C@]([H])(c1c([H])c(N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])n([H])c1=O)C([H])([H])[C@@]([H])(c1c([H])c([H])c([N+](=O)[O-])c([H])c1[H])c1c([H])c([H])c([H])c(F)c1[H]
-0.02043341538659,[H]O[C@]([H])(C([H])([H])[H])[C@@]([H])(c1c([H])c(-n2nc([H])c([H])c2[H])c([H])n([H])c1=O)C([H])([H])[H]
