cnn_per_mw,Smiles
-0.0147660249210481,[H]Sc1c(-c2sc([H])nc2[H])c(N=C=S)n(-c2c([H])c([H])c3c(c2[H])OC([H])([H])O3)c(=O)c1[H]
-0.0159078261714277,[H]c1nc(-n2c([H])c([H])c([H])c([C@](C([H])([H])[H])(C([H])([H])c3c([H])nc([H])c([H])c3[H])C([H])([H])C([H])([H])c3c([H])c([H])c([H])c4c([H])c([H])c([H])nc34)c2=O)c(C([H])([H])[H])c([H])c1[H]
-0.0156575744539499,[H]OC([H])([H])C([H])([H])C([H])([H])c1c([H])c(F)c([H])c(C([H])([H])C([H])([H])[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])C([H])([H])c2c([H])nc([H])c([H])c2[H])c1[H]
-0.0189824509851935,[H]c1nc([H])c([H])c(C([H])([H])c2c(N=C=S)c([H])n(-c3c([H])c([H])c([H])c([H])c3[H])c(=O)c2[H])c1[H]
-0.0149776694237125,[H]Sc1c([H])c([H])n(N2[C@@]([H])(OC([H])([H])[H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[C@@]2([H])[C@@]2([H])C([H])([H])N([H])C([H])([H])C2([H])[H])c(=O)c1[H]
-0.0146488727925032,[H]c1nc(N([H])n2c([H])c(N([H])[C@@]3(N=C=S)C([H])([H])C([H])([H])C([H])([H])[C@@]3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c2=O)sc1SC([H])([H])[H]
-0.013229298898373,[H]c1nc([C@@]([H])(N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[C@@](c2c([H])c(C([H])([H])Cl)c([H])n([H])c2=O)(C([H])([H])[H])C([H])(F)F)n(-c2c([H])c([H])c([N+](=O)[O-])c([H])c2[H])c1[H]
-0.0183783588087497,[H]c1nc([H])c(C([H])([H])[C@@]([H])([C@@]2([H])C([H])([H])N([H])C([H])([H])C2([H])[H])[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])[H])c([H])n1
-0.0159280960926159,[H]O[C@](C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])(C([H])([H])[C@@]([H])(c1c([H])c(C([H])=O)c([H])n([H])c1=O)C([H])([H])[H])[C@@]([H])(c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])[H]
-0.0153812789535834,[H]c1nc(-c2c([H])c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])n3c([H])c([H])c([H])c([C@@]([H])(C([H])([H])c4nc([H])c([H])n4C([H])([H])[H])C([H])([H])C([H])([H])[H])c3=O)c2[H])c([H])c([H])c1[H]
-0.0148563317168229,[H]c1sc([H])c([C@]2([H])N([H])C([H])([H])C([H])([H])N(C([H])([H])n3c([H])c([H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])N(c4c([H])c([H])c([H])c([H])c4[H])C([H])([H])[H])c3=O)C2([H])[H])c1[H]
-0.0160892858448022,[H]c1c([H])c([H])c(C([H])([H])N([H])C([H])([H])c2c([H])c(C([H])([H])C([H])([H])N([H])[H])c(=O)n([H])c2[H])c(Cl)c1[H]
-0.0177504671241011,[H]c1nc([C@]([H])(C([H])([H])[H])[C@@](c2c([H])c(C([H])([H])Cl)c([H])n([H])c2=O)(C([H])([H])[H])C([H])(F)F)c([H])c([H])c1C([H])([H])[H]
-0.0150530554970883,[H]c1nc([H])c(C([H])([H])N([H])C([H])([H])c2c([H])c([H])c(=O)n(C([H])([H])[C@]3([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(c4c([H])c([H])c([H])n4[H])C3([H])[H])c2[H])s1
-0.0166521463335223,[H]c1nc([H])n(N(c2c([H])c([H])n([H])c(=O)c2-c2c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c2[H])C([H])([H])C([H])([H])C([H])([H])[H])n1
-0.0155634064893837,[H]c1nc(C([H])([H])c2c([H])c([H])n([H])c(=O)c2[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c(C([H])([H])c2sc(C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])c([H])c2[H])c1[H]
-0.0149531627905964,[H]c1nc([H])c(C([H])([H])n2c(-c3c([H])c(S(=O)(=O)N([H])[H])c([H])c([H])c3-c3c(N([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c([H])n([H])c3=O)nc([H])c2[H])c([H])c1F
-0.0140200460377592,[H]c1c(OC([H])([H])[H])nc([C@]([H])(C([H])([H])[C@@]2(C([H])([H])Oc3c([H])c([H])c([H])c([H])c3[H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])C([H])([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])[H])c([H])c1[H]
-0.0163669215923732,[H]c1nc([C@@]([H])(N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[C@@](c2c([H])c(C([H])([H])Cl)c([H])n([H])c2=O)(C([H])([H])[H])C([H])(F)F)n([H])c1[H]
-0.0158519142268737,[H]c1nc(N([H])[H])nc(C([H])([H])[C@]([H])(c2c([H])c(C([H])([H])N([H])[H])c([H])n([H])c2=O)C([H])([H])C([H])([H])c2c([C@@]3([H])C([H])([H])[C@@]3([H])N([H])[H])c([H])c([H])c3c([H])c([H])c([H])nc23)c1[H]
-0.0128260500886671,[H]C([H])=C([H])C([H])([H])[C@@]([H])(C([H])([H])[C@@]([H])(c1c([H])c([H])c([H])n(N([H])c2nc([H])c([H])c(N([H])N([H])[H])c2[H])c1=O)C([H])([H])[H])[C@]([H])(N([H])c1nc([H])c([H])s1)C([H])([H])c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H]
-0.016330520448506,[H]C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(c1c([H])c([H])c([H])n(N([H])c2nc([H])c(Oc3c([H])c([H])c([H])c(Cl)c3[H])c([H])c2[H])c1=O)C([H])([H])[H]
-0.0132889867589441,[H]c1nc(N([H])n2c([H])c(N([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])(N([H])C([H])([H])N([H])[C@@]3([H])C([H])([H])[C@@]3([H])c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])[H])c2=O)sc1SC([H])([H])[H]
-0.0141576805517111,[H]c1nc([H])c(C([H])([H])n2c(-c3c([H])c(S(=O)(=O)N([H])N([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c([H])c3-c3c(N([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c([H])n([H])c3=O)nc([H])c2[H])c([H])c1F
-0.0146793955258353,[H]O[C@]1([H])C([H])([H])N(C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])c2c([H])c([H])n(-c3c([H])oc([H])c3[H])c(=O)c2[H])C([H])([H])C1([H])[H]
-0.0143170862917721,[H]c1nc([H])c(C([H])([H])N([H])N([H])S(=O)(=O)c2c([H])c([H])c(-c3c([H])c([H])c([H])n([H])c3=O)c(-c3sc4c([H])c([H])c([H])c([H])c4c3[H])c2[H])c([H])c1[H]
-0.0159479417287296,[H]O[C@](c1c([H])c([H])c(C([H])([H])N([H])[H])c([H])c1-c1c(S[H])c([H])c([H])n([H])c1=O)(C([H])([H])[H])C([H])([H])c1c([H])nc([H])nc1[H]
-0.0176532477262116,[H]c1c(S[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c(=O)n([H])c1N=C=S
-0.0186184769341679,[H]c1c([H])c([H])c(-n2c([H])c([H])c([H])c(-c3c([H])c([H])c([H])c([N+](=O)[O-])c3[H])c2=O)c([H])c1[H]
-0.0158995547860499,[H]C1=C([H])C(=O)N(n2c([H])c([H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])c3c([C@@]4([H])C([H])([H])[C@@]4([H])N([H])[H])c([H])c([H])c4c([H])c([H])c([H])nc34)c2=O)C1=O
-0.0154895584573954,[H]Sc1c(N2C(=O)C([H])=C([H])C2=O)c([H])n(-c2c(F)nc([H])c(OC([H])([H])C([H])([H])[C@@]3([H])OC([H])([H])C([H])([H])C3([H])[H])c2[H])c(=O)c1[H]
-0.016126437898067,[H]c1c([H])c(S(=O)(=O)N([H])[H])c([H])c(N2C([H])([H])C([H])([H])N([H])C([H])([H])C2([H])[H])c1-c1c([H])c([H])c([H])n(SC([H])([H])[H])c1=O
-0.0161663340614565,[H]O[C@]([H])(c1c([H])c([H])c([H])c([H])c1[H])n1c([H])c(-c2c([H])c([H])c(C#N)c([H])c2[H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])=C([H])[H])c1=O
-0.0159283178791772,[H]c1nc(N([H])c2c(-c3c([H])n([H])c4c([H])c([H])c([H])c([H])c34)c([H])n(-c3c([H])oc([H])c3[H])c(=O)c2[H])sc1[H]
-0.0147745884318395,[H]c1nc(Oc2c([H])c([H])c(F)c([H])c2[H])c([H])c(-c2c([H])c([H])n([H])c(=O)c2[C@@]([H])(C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C(F)(F)F)n1
-0.0140167831694109,[H]C([H])=C(C([H])([H])[C@@]([H])(OC([H])([H])C1([H])C([H])([H])C1([H])[H])C([H])([H])[C@@]([H])(c1c([H])c([H])c([H])n(N([H])c2nc([H])c([H])c([H])c2[H])c1=O)C([H])([H])[H])C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C1([H])[H]
-0.0141073397397054,[H]N=[N+]=NSc1c([H])c(N=C=S)n(-c2c([H])c([H])c3c(c2[H])OC([H])([H])O3)c(=O)c1[H]
-0.0135946220968764,[H]c1nc2c(C([H])([H])C([H])([H])[C@@]([H])(c3c([H])c([H])c([H])n([H])c3=O)C([H])([H])[H])c([C@@]3([H])C([H])([H])[C@@]3([H])N([H])[H])c([H])c([H])c2c([C@@]([H])(c2nnn([H])n2)c2c([H])c([H])c([H])c(OC([H])([H])[H])c2[H])c1[H]
-0.0128093226470862,[H]c1c([H])c([H])c(C([H])([H])[C@@](C(=NN([H])C(=S)N([H])[H])C([H])([H])[H])(C([H])([H])[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])N([H])C([H])([H])[H])[C@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H]
-0.0134768996263736,[H]Oc1c([H])c([H])c([C@]([H])(c2c([H])c([H])c([H])c(OC([H])([H])[H])c2[H])c2c([H])c([H])nc3c(C([H])([H])C([H])([H])[C@@]([H])(c4c([H])c([H])c([H])n([H])c4=O)C([H])([H])[H])c([C@@]4([H])C([H])([H])[C@@]4([H])N([H])[H])c([H])c([H])c23)c([H])c1[H]
