cnn_per_mw,Smiles
-0.0151032652246573,[H]c1c([H])c(Cl)c(C([H])([H])N(C([H])([H])c2c([H])c([H])c(=O)n([H])c2[H])C([H])([H])C([H])([H])N([H])C([H])([H])[H])c(C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c1[H]
-0.0122730265456,[H]OC([H])([H])C([H])([H])[C@@]([H])(c1c([H])c([H])c(N=C=S)n([C@]([H])(O[H])c2c([H])c([H])c([H])c(N3C(=O)C([H])=C(n4nc([H])nc4[H])C3=O)c2[H])c1=O)C([H])([H])[H]
-0.0148953552980882,[H]OC([H])([H])C([H])([H])C([H])([H])[C@]([H])(c1c([H])c(SC([H])([H])C([H])([H])[H])c([H])n([H])c1=O)[C@@]([H])(C([H])([H])c1nc([H])c([H])c(C([H])([H])C2([H])C([H])([H])C2([H])[H])c1[H])C([H])([H])C(F)(F)F
-0.0162836138463784,[H]c1c([H])c([H])c(-n2c([H])c([H])c([H])c(-c3c([H])c([N+](=O)[O-])c([H])c([H])c3C3([H])C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])c2=O)c([H])c1[H]
-0.0148727944428783,[H]c1nc2c([C@@]([H])(OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[C@@]([H])(c3c([H])c([H])c([H])n([H])c3=O)C([H])([H])C([H])([H])c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])c([H])c([H])c([H])c2c([H])c1[H]
-0.0161865049912018,[H]N=C(c1c(SC([H])([H])c2c([H])c([H])c(C([H])=O)c(Cl)c2[H])c([H])c(=O)n([H])c1[H])N([H])N([H])C([H])([H])C([H])([H])C([H])([H])[H]
-0.0156285750153703,[H]c1c(SC([H])([H])C([H])([H])Cl)c([H])n([H])c(=O)c1[C@@]([H])(C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C(F)(F)F
-0.0133959813842113,[H]OC([H])([H])C([H])([H])[C@@]([H])(c1c([H])c([H])c([H])n([C@]([H])(O[H])c2c([H])c([H])c([H])c(N3C(=O)C([H])=C(n4nc([H])nc4[H])C3=O)c2[H])c1=O)C([H])([H])[H]
-0.0123776854705435,[H]c1nc([H])c(C([H])([H])[C@@]([H])(N([H])[C@]2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])N([H])[C@@]([H])(c2c([H])c([H])c([H])c([H])c2Cl)N([H])C([H])([H])c2c([H])c([H])c(=O)n([H])c2[H])C([H])([H])[H])c([H])n1
-0.0147277611543951,[H]c1nc(C#C[C@]([H])(c2c([H])c([H])c(=O)n([H])c2[H])N([H])C([H])([H])c2c(Cl)c([H])c([H])c(C#N)c2N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c([H])c1[H]
-0.0138980147991143,[H]c1c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])C(F)(F)F)[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])[H])c([H])c([H])c1Cl
-0.0127516951260395,[H]O[C@]([H])(c1c([H])c([H])c([H])c([H])c1[H])n1c([H])c([H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])O[C@]([H])(c3oc([H])c([H])c3[H])[C@]([H])(C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])C2([H])[H])c1=O
-0.0125926684808708,[H]c1c(S[C@]2([H])C([H])([H])C([H])([H])[C@]([H])(C(=C3SC(=S)N([H])C3=O)C([H])([H])N([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C2([H])[H])c([H])c(=O)n([H])c1N=C=S
-0.0169498801853807,[H]c1c(S[C@@]2([H])C([H])([H])C([H])([H])OC([H])([H])[C@]2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c(=O)n([H])c1N=C=S
-0.0125998888997015,[H]c1c([H])c([H])c([C@@]([H])(N(N([H])c2c([H])c([H])c(Cl)c([H])c2[H])C([H])([H])c2c([H])c([H])c(=O)n([H])c2[H])N([H])[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])N([H])C([H])(C([H])([H])[H])C([H])([H])[H])c(Cl)c1[H]
-0.0120068375171593,[H]c1nn(C([H])([H])[H])c([H])c1-n1c([H])c([H])c([H])c([C@](C([H])([H])[H])(C([H])(F)F)C([H])([H])C([H])([H])[C@@]2([H])C([H])([H])[C@@]([H])(c3nc4c([H])c([H])c([H])c([H])c4n3[H])OC([H])([H])[C@@]2([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2Cl)c1=O
-0.0154084617924168,[H]N=C(c1c(SC([H])([H])c2c([H])c([H])c(C([H])=O)c(Cl)c2[H])c([H])c(=O)n(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H])N([H])[H]
-0.0157266810198752,[H]OC([H])([H])C([H])([H])C([H])([H])[C@]([H])(c1c([H])c(SC([H])([H])C([H])([H])[H])c([H])n([H])c1=O)[C@@]([H])(C([H])([H])c1nc([H])c([H])c(C([H])([H])[H])c1[H])C([H])([H])C(F)(F)F
-0.0123458862496962,[H]Sc1c(N(c2c([H])c([H])c(OC([H])([H])[H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c2[H])N([H])C([H])([H])C([H])([H])OC([H])([H])[H])c(N=C=S)n([H])c(=O)c1[H]
-0.0163328339915565,[H]c1nc(C([H])([H])c2c([H])c([H])n([H])c(=O)c2[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])c2c([H])c([H])c(Cl)c(Cl)c2[H])c([H])c([H])c1[H]
-0.0116296904850647,[H]Sc1c(N(c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])N([H])C([H])([H])C([H])([H])OC([H])([H])OC([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c(N=C=S)n([H])c(=O)c1[H]
-0.0140436898054558,[H]c1nc([H])c(Oc2nc([H])c([H])c(-c3c(C([H])([H])N([H])C([H])([H])N(c4c([H])c([H])c([H])c([H])c4[H])C([H])([H])[H])c([H])n([H])c(=O)c3[H])c2[H])c([H])c1[H]
-0.0161195033065055,[H]c1c([H])c([H])c(C([H])([H])N(C([H])([H])c2c([H])c([H])c(=O)n([H])c2[H])C([H])([H])C([H])([H])N([H])C([H])([H])[H])c(Cl)c1[H]
-0.0138516080903012,[H]OC([H])([H])C([H])([H])Oc1sc(N([H])c2c([H])c(C([H])([H])n3nc(OC([H])([H])[H])oc3=O)n(-c3c([H])oc([H])c3[H])c(=O)c2[H])nc1[H]
-0.014168622995033,[H]Sc1c(N2C(=O)C([H])=C(N([H])N([H])[H])C2=O)c([H])n(C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(SC([H])([H])[H])C2([H])[H])c(=O)c1[H]
-0.0166446264653394,[H]c1c([H])c(S(=O)(=O)N([H])[H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1-c1c(N([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c([H])n([H])c1=O
-0.0154694669004211,[H]c1nc(C([H])([H])c2c([H])c([H])n([H])c(=O)c2[C@@]([H])(C([H])([H])SC(F)(F)F)[C@@]([H])(C([H])([H])[H])[C@@]2([H])C([H])([H])N([H])C([H])([H])C2([H])[H])c([H])c([H])c1[H]
-0.0148174986118703,[H]c1nn(C([H])([H])[C@@]([H])(C([H])([H])c2c([H])c([H])c([H])c([H])c2Cl)[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])c2c([H])c(Cl)c([H])c(Cl)c2[H])c([H])c1[H]
-0.0155656369004876,[H]N=C(c1c(SC([H])([H])c2c([H])c([H])c(C([H])=O)c(Cl)c2[H])c([H])c(=O)n([H])c1[H])N([H])N([H])C([H])([H])C([H])([H])C([H])([H])C#N
-0.0152544672514158,[H]OC([H])([H])C([H])([H])O[C@@]1([H])C([H])([H])C([H])([H])[C@]([H])(SC(F)(F)F)[C@@]1([H])C([H])([H])C([H])([H])[C@@]([H])(c1c([H])c([H])c([H])n([H])c1=O)C([H])([H])[H]
-0.0141559343977329,[H]N=C(c1c(SC([H])([H])c2c([H])c([H])c(C([H])=O)c(Cl)c2[H])c([H])c(=O)n(C([H])([H])c2c([H])c([H])c3c([H])c([H])c([H])c([H])c3c2[H])c1[H])N([H])[H]
-0.0150823934295654,[H]c1nc(C([H])([H])C([H])([H])[C@@]([H])(c2c(-c3c([H])c([H])c([H])c([N+](=O)[O-])c3[H])c([H])c([H])n([H])c2=O)C([H])([H])[H])c(C(F)(F)F)c([H])c1[H]
-0.0147609241541528,[H]c1nc(N(n2c([H])c(N([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c2=O)S(=O)(=O)C([H])([H])C([H])([H])[H])sc1SC([H])([H])[H]
-0.019555115079989,[H]c1c([H])c(Cl)c([H])c(C([H])([H])Sc2c([H])c([H])n([H])c(=O)c2[H])c1[H]
-0.0131732198652269,[H]c1nc(C([H])([H])c2c([H])c([H])n([H])c(=O)c2[C@@]([H])(C([H])([H])SC(F)(F)F)C([H])([H])C([H])([H])[H])c([H])c([H])c1-c1c([H])c([H])c(OC([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H]
-0.0157621924696994,[H]O[C@]1([H])N(n2c(N=C=S)c(-c3c([H])c([H])c([H])c(N([H])[H])c3[H])c(S[H])c([H])c2=O)C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
-0.0134990509391943,[H]c1c(C([H])([H])Cl)nc(C([H])([H])C([H])([H])[C@@]([H])(c2c(N([H])C([H])([H])C([H])([H])OC([H])([H])C([H])([H])F)c([H])c([H])n([H])c2=O)C([H])([H])[H])c(C(F)(F)F)c1[H]
-0.0129585298270854,[H]Sc1c(N(c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])N([H])C([H])([H])C([H])([H])OC([H])([H])OC([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c(N=C=S)n([H])c(=O)c1[H]
-0.0118140218022165,[H]c1c(S[C@]2([H])C([H])([H])C([H])([H])[C@]([H])(C(=C3SC(=S)N([H])C3=O)C([H])([H])N([H])[C@@]3([H])C([H])([H])C([H])([H])C([H])([H])[C@@]3([H])[C@]([H])(N([H])[H])C([H])([H])[H])C2([H])[H])c([H])c(=O)n([H])c1N=C=S
-0.0150220533351428,[H]c1c([H])c(Cl)c(C([H])([H])N(C([H])([H])c2c([H])c([H])c(=O)n([H])c2[H])C([H])([H])C([H])([H])N([H])C([H])([H])[H])c(-c2nnnn2[H])c1[H]
