Smiles,id,name,cnnaff_pos,cnnaff,MW,HBA,HBD,LogP,Pass_Ro5,has_pains,has_unwanted_subs,has_prob_fgs,synthetic_accessibility,TPSA,QED,N_RotBonds,logp_cnn_per_mw
[H]C([H])=C([H])ON([H])C(=O)C(=C([H])c1c([H])c([H])c(=O)n(C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])[C@]([H])(OC([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])[H])c1[H])C([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])c1c([H])nnc([H])c1[H],4327,fegrow_gen/c1cc(C=C(C(=O)NOC=C)CC(C)Cc2ccnnc2)cn(CCN([C@@H](C)OCCc2ccccc2)CC)c1=O.sdf,6.39493,-0.4804639215237193,518.383,8,1,4.4091,True,False,True,True,8.80496101972226,98.58,0.1132330813888726,17,0.4804639215237193
[H]c1nc([H])c([H])c(C([H])([H])N([H])c2c([H])c([H])c(-c3c(SN([H])C([H])([H])C4([H])C([H])([H])C4([H])[H])c(C4([H])C([H])([H])C([H])([H])OC([H])([H])C4([H])[H])c([H])n([H])c3=O)c([H])c2C([H])([H])N([H])[H])c1[H],10760,fegrow_gen/c1(-c2ccc(NCc3ccncc3)c(CN)c2)c(SNCC2CC2)c(C2CCOCC2)c[nH]c1=O.sdf,5.78222,-0.4724867162674976,458.397,7,4,4.4084,True,False,True,True,7.97353682056019,105.06,0.311463717847358,10,0.4724867162674976
[H]ON(C(=O)C([H])=C([H])c1c([H])c(C(=O)C([H])([H])C(F)(F)P(=O)(O[H])O[H])c(=O)n([H])c1[H])C([H])([H])C([H])([H])[C@]([H])(OC([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c1c([H])c2c([H])c([H])c([H])c([H])c2n1[H],11113,fegrow_gen/c1(C(CC(F)(F)P(=O)(O)O)=O)cc(C=CC(=O)N(O)CC[C@H](OCCN(C)C)c2cc3ccccc3[nH]2)c[nH]c1=O.sdf,5.7417,-0.4559981655855636,565.276,7,5,3.1401,True,False,True,False,8.18133383598994,176.26,0.0615280841763749,14,0.4559981655855636
[H]ON([H])C(=O)C(=C(c1c(N2C(=O)C([H])=C([H])C2=O)c([H])c(=O)n([H])c1[H])C([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])N([H])C([H])([H])[H])C([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])c1c([H])c([H])c2c(c([H])nn2[H])c1[H],2569,fegrow_gen/c1c(N2C(=O)C=CC2=O)c(C(=C(C(=O)NO)CC(Cc2ccc3[nH]ncc3c2)C)C[C@@H](C)CNC)c[nH]c1=O.sdf,6.58814,-0.344277075184256,500.345,7,5,2.4541,True,False,True,True,8.36969004915934,160.28,0.1097091320109455,11,0.344277075184256
[H]OC([H])([H])C([H])([H])C([H])([H])N(C(=O)n1c([H])c(C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])[H])c([H])c(C(=O)N([H])N([H])[H])c1=O)[C@]1([H])C([H])([H])[C@@]([H])(OC([H])([H])C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])[C@@]1([H])N=C=S,3432,fegrow_gen/c1(C(=O)NN)cc(CCNC(C)=O)cn(C(=O)N([C@H]2[C@H](N=C=S)CC(OCCCN3CCCC3)C2)CCCO)c1=O.sdf,6.48627,-0.2386862743096182,550.407,11,4,0.2878,False,False,True,True,8.81763030653076,171.58999999999995,0.0592552004687972,14,0.2386862743096182
[H]OC([H])([H])C([H])([H])N([H])N([H])C(=O)c1c(SOC([H])([H])[C@]([H])(O[H])N([H])S(=O)(=O)c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c([H])c([H])n([C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c1=O,11903,fegrow_gen/c1(C(=O)NNCCO)c(SOCC(O)NS(=O)(=O)c2ccc(C)cc2)ccn([C@H](C)CC)c1=O.sdf,5.64308,-0.264920863595955,484.386,10,5,0.67502,True,False,True,True,8.2411082346902,158.99,0.1120770591225633,13,0.264920863595955
[H]OC([H])([H])[C@]([H])(Oc1c([H])c([H])n([C@]([H])(O[H])c2c([H])c([H])c([H])c([H])c2[H])c(=O)c1[C@@]([H])(C([H])([H])[H])[C@]([H])(OC([H])([H])C([H])([H])OC([H])([H])[H])C([H])([H])c1c([H])nc([H])nc1[H])c1nc([H])c(C([H])([H])[H])c([H])c1[H],7794,fegrow_gen/c1([C@@H](C)[C@@H](Cc2cncnc2)OCCOC)c(OC(CO)c2ccc(C)cn2)ccn([C@H](O)c2ccccc2)c1=O.sdf,6.07372,-0.4363718426700163,524.363,10,2,3.37112,True,False,False,False,8.77664816692089,128.82,0.2230902437681129,14,0.4363718426700163
[H]C#CC([H])([H])On1c([H])c([H])c(S[C@@]([H])(C(=O)N(c2nc(OC([H])([H])[H])c([H])c([H])c2[H])C([H])([H])C([H])([H])OC([H])([H])[H])c2c([H])c([H])c(Cl)c(Cl)c2[H])c(C(=O)N([H])N([H])[H])c1=O,2223,fegrow_gen/c1(C(=O)NN)c(S[C@H](c2ccc(Cl)c(Cl)c2)C(=O)N(CCOC)c2cccc(OC)n2)ccn(OCC#C)c1=O.sdf,6.63467,-0.4001043595356647,581.288,10,2,2.737,True,False,True,False,7.32045795420073,138.01000000000002,0.1048364204847503,12,0.4001043595356647
[H]ON(C(=O)C([H])=C([H])c1c([H])c(-c2c([H])c([H])c(C(=O)N([H])[H])c([H])c2[H])c(=O)n([H])c1[H])C([H])([H])C([H])([H])[C@]([H])(O[H])N1C([H])([H])C([H])([H])N(c2nc([H])c([H])c([H])c2[H])C([H])([H])[C@@]1([H])C([H])([H])C1([H])C([H])([H])C1([H])[H],8515,fegrow_gen/c1(-c2ccc(C(N)=O)cc2)cc(C=CC(=O)N(O)CC[C@H](O)N2CCN(c3ccccn3)C[C@H]2CC2CC2)c[nH]c1=O.sdf,6.00834,-0.38739733133512,536.378,8,4,2.4662,True,False,True,True,8.6317086792663,156.08999999999995,0.1551345251689179,11,0.38739733133512
[H]c1c(OC([H])([H])C([H])([H])N([H])[H])oc([C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])N([H])C(=O)n2c(-c3c([H])c([H])c([H])c([H])c3OC([H])([H])[H])c(N([H])S(=O)(=O)c3c([H])c([H])c([H])c([H])c3[H])c([H])c([H])c2=O)c1[H],5850,fegrow_gen/c1cc(NS(=O)(=O)c2ccccc2)c(-c2ccccc2OC)n(C(=O)N[C@H]2CCC[C@@H]2c2ccc(OCCN)o2)c1=O.sdf,6.24884,-0.497520244248874,560.418,9,3,4.1492,True,False,False,False,8.40159620505915,154.89,0.2481280453171486,10,0.497520244248874
[H]c1nc([C@@]([H])(C(=O)[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])N([H])C(=O)n2c(-c3nnc(C([H])([H])[H])o3)c([H])c([H])c([H])c2=O)c2c([H])c([H])c([H])c([H])c2[H])n(C([H])([H])[H])c1[H],3754,fegrow_gen/c1ccc(-c2nnc(C)o2)n(C(=O)N[C@H]2CCC[C@@H]2C([C@H](c2nccn2C)c2ccccc2)=O)c1=O.sdf,6.45269,-0.3593761963406063,460.324,9,1,3.06782,True,False,False,False,8.02430839798401,124.91,0.4439725920368153,6,0.3593761963406063
[H]ON([H])C(=O)C(=C([H])c1c([H])c([H])c(=O)n(-c2nc3c([H])c([H])c([H])c([H])c3c(-c3c([H])nc(Cl)c([H])c3[H])c2[H])c1N([H])C(=O)C([H])([H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])O[H],6968,fegrow_gen/c1cc(C=C(C(=O)NO)C(C)(C)CO)c(NC(=O)CC)n(-c2cc(-c3ccc(Cl)nc3)c3ccccc3n2)c1=O.sdf,6.14651,-0.5006327448409503,533.802,8,4,4.3569,True,False,True,False,7.06947798886279,146.44,0.1081329643041831,8,0.5006327448409503
[H]Sc1c(N2C(=O)C([H])=C(S(=O)(=O)N(C([H])([H])[H])C([H])([H])c3c([H])c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c3[H])C2=O)c([H])n(-c2c(F)nc([H])c(OC([H])([H])[H])c2[H])c(=O)c1C([H])([H])C([H])([H])C([H])([H])[H],4,fegrow_gen/c1(CCC)c(S)c(N2C(=O)C=C(S(=O)(=O)N(C)Cc3ccc(C(C)C)cc3)C2=O)cn(-c2c(F)ncc(OC)c2)c1=O.sdf,7.63801,-0.4331687718694441,583.473,9,1,3.9637,True,False,True,False,7.24537487048659,118.88,0.2086547552574519,10,0.4331687718694441
[H]OC(=O)c1c([H])c([H])c([C@@]2([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])C([H])([H])[C@@]([H])(c3c(OC([H])([H])C([H])([H])C([H])([H])N4C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])c5c([H])c([H])c([H])c([H])c5OC([H])([H])[H])C4([H])[H])c([H])c([H])n([H])c3=O)C([H])([H])[H])C2([H])[H])c([H])c1[H],2954,fegrow_gen/c1([C@@H](C)CC[C@@H]2CC[C@H](c3ccc(C(=O)O)cc3)C2)c(OCCCN2CCCC(Cc3ccccc3OC)C2)cc[nH]c1=O.sdf,6.54137,-0.6729837684074037,552.416,5,2,7.27290000000001,False,False,False,False,9.09279739175328,91.86,0.1891467877474965,14,0.6729837684074037
[H]c1c([H])c(-c2c([H])c(C(=O)N([H])[C@@]([H])(N([H])C([H])([H])[C@@]3([H])C([H])([H])[C@@]3([H])OC([H])([H])C([H])([H])C([H])([H])N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])[H])c([H])n([H])c2=O)c([H])c2c1OC([H])([H])O2,11595,fegrow_gen/c1(-c2ccc3c(c2)OCO3)cc(C(=O)N[C@H](C)NCC2C(OCCCN3CCCCC3)C2)c[nH]c1=O.sdf,5.68162,-0.3779429966451029,460.32,7,3,2.7171,True,False,True,True,8.65593810576565,104.92000000000002,0.3245568743941257,11,0.3779429966451029
