cnnaff,Smiles
5.00091,[H]OC([H])([H])[C@]([H])(OSc1c([H])c([H])n([H])c(=O)c1C(=O)N([H])N([H])[H])[C@@](O[H])(c1sc(Cl)c([H])c1[H])[C@@]([H])(N([H])C([H])([H])[H])C([H])([H])N([H])[H]
4.42921,[H]OC([H])([H])n1c(C(=O)C(F)(F)F)c([H])c(S[H])c(OC([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c1=O
4.71842,[H]OC([H])([H])C([H])([H])OSc1c(N([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])n([H])c(=O)c1C(=O)N([H])N([H])[H]
5.19753,[H]O[C@]([H])(C([H])([H])c1c(C([H])([H])[H])noc1C([H])([H])[H])[C@@]([H])(c1c([H])c(N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])n([H])c1=O)C([H])([H])[H]
4.96537,[H]OC(=O)c1c(C([H])(c2c([H])c([H])c([H])c(=O)n2[H])N([H])C([H])([H])C([H])([H])[H])c(C([H])([H])c2c([H])c([H])c(O[H])c([H])c2[H])nn1[H]
5.19142,[H]O[C@]([H])(C([H])([H])C([H])([H])N([H])[H])[C@@]([H])(c1c(C(=O)c2sc([H])c(N([H])C([H])([H])C([H])([H])C([H])([H])[H])c2[H])c([H])c([H])n([H])c1=O)C([H])([H])[H]
5.35044,[H]c1nc([H])c([H])c(C([H])([H])N([H])[C@]2([H])OC(N([H])[H])=N[C@@]2([H])C([H])([H])C([H])([H])N([H])C(=O)c2c([H])c([H])c(=O)n([H])c2[H])c1[H]
5.13109,[H]N=[N+]=N[C@@]([H])(c1nn([H])c(C(=O)O[H])c1[C@@]([H])(OC([H])([H])C(=O)O[H])c1c([H])c([H])c([H])c(=O)n1[H])N([H])C(=O)C([H])(C([H])([H])[H])C([H])([H])[H]
5.25938,[H]OC(=O)[C@]([H])(N(C([H])([H])[H])[C@]([H])(c1c([H])c([H])c(=O)n(SC(F)(F)F)c1[H])S(=O)(=O)N([H])[H])C([H])([H])[H]
3.76957,[H]c1c([H])c([H])c(-n2c([H])c([H])c([H])c([H])c2=O)c([H])c1[H]
4.77539,[H]c1c([H])c([H])n(C(=O)N([H])[C@@]2([H])C([H])([H])C([H])([H])[C@]([H])(c3nn([H])c([H])c3[H])C2([H])[H])c(=O)c1[H]
5.39614,[H]Sc1c(N2C(=O)C([H])=C([H])C2=O)c(C([H])([H])C(=O)N([H])C([H])([H])N(N([H])C([H])([H])C([H])([H])OC([H])([H])[H])C([H])([H])C([H])([H])N([H])[H])n([H])c(=O)c1[H]
4.94117,[H]OC(=O)C([H])([H])OC(=C([H])C(=O)N([H])O[H])c1c([H])c([H])c(=O)n(C(=O)N([H])C([H])(C([H])([H])[H])C([H])([H])[H])c1[H]
4.87299,[H]c1c(SC([H])([H])C(=O)OC([H])([H])OC([H])([H])[C@@]([H])(N([H])C([H])([H])[H])C([H])([H])C([H])([H])C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c(=O)n([H])c1[H]
5.21418,[H]ON([H])C(=O)C([H])=C([H])c1c([H])c(N(C([H])([H])[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c(=O)n([H])c1[H]
5.9022,[H]Sc1c([H])c([H])n(N([H])C([H])([H])[H])c(=O)c1C(=O)N([H])N([H])S(=O)(=O)C([H])([H])C([H])([H])OC([H])([H])C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H]
5.24905,[H]OC([H])([H])C([H])([H])Oc1c([H])c([H])n([C@]([H])(O[H])c2c([H])c([H])c([H])c([H])c2[H])c(=O)c1[C@@]([H])(C([H])([H])[H])[C@]([H])(OC([H])([H])C([H])([H])OC([H])([H])[H])C([H])([H])[H]
4.32745,[H]OC([H])([H])[C@](Cl)(OSc1c([H])c([H])n([H])c(=O)c1C(=O)N([H])N([H])[H])C([H])([H])C([H])([H])N([H])C([H])([H])[H]
5.59013,[H]c1sc(C(=O)C([H])([H])C(=O)N([H])C([H])([H])[C@@]([H])(OC([H])([H])C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])[C@@]2([H])N(c3c([H])c([H])n([H])c(=O)c3[H])C([H])([H])C([H])([H])O[C@@]2([H])[C@@]2([H])C([H])([H])N([H])C([H])([H])C2([H])[H])c([H])c1[H]
5.39435,[H]c1sc(C([H])([H])N([H])C([H])([H])[C@]([H])(OC(=O)N([H])Sc2c([H])c([H])n([H])c(=O)c2[H])O[C@@]([H])(SC([H])([H])C([H])([H])[H])C([H])([H])N([H])[H])c([H])c1[H]
4.01545,[H]ON(C(=O)C([H])=C([H])c1c([H])c([H])c(=O)n([H])c1C([H])([H])O[H])[C@@]([H])(F)C([H])([H])[C@]([H])(O[H])C([H])([H])C([H])([H])OC([H])([H])[H]
4.32054,[H]OC(=O)[C@]([H])(c1c([H])c(S[H])c([H])c(=O)n1[H])C([H])([H])C(=O)N(O[H])[C@]([H])(OC([H])([H])C([H])([H])N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])C(=O)N([H])O[H]
4.9292,[H]c1c(N2C([H])([H])C([H])([H])O[C@@]([H])([C@@]3([H])C([H])([H])N([H])C([H])([H])C3([H])[H])[C@]2([H])C(=O)C(F)(F)F)c([H])c(=O)n(SC(F)(F)F)c1[H]
4.80146,[H]c1c(OC([H])([H])[H])c([H])n([H])c(=O)c1C(=O)N([H])[C@]([H])(N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])C([H])([H])C([H])([H])[H]
4.85974,[H]SC([H])([H])C([H])([H])C([H])([H])N([H])C(=O)c1c([H])c(-n2c([H])nc([H])c2[H])c(=O)n([H])c1[H]
4.3115,[H]OC([H])([H])[C@]([H])(OSc1c([H])c([H])n([H])c(=O)c1C(=O)N([H])N([H])[H])C([H])([H])C([H])([H])N([H])C([H])([H])[H]
5.07673,[H]c1c([H])c(N([H])C(=O)C([H])([H])C([H])([H])C(=O)OC([H])([H])C([H])([H])[H])c([H])c(C([H])([H])N([H])C([H])([H])c2c([H])c([H])c(=O)n([H])c2[H])c1Cl
4.74425,[H]C(=C1SC(=S)N([H])C1=O)c1c([H])c(SC([H])([H])C(=O)OC([H])([H])C(=O)N([H])C([H])([H])[H])c([H])c(=O)n1[H]
4.77243,[H]c1c([H])c(C([H])([H])N([H])C([H])([H])c2c([H])c([H])c(=O)n([H])c2[H])c(Cl)c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H]
4.40654,[H]ON([H])C(=O)C(=C([H])c1c([H])c([H])c(=O)n([H])c1[H])[C@@]([H])(C#N)C(=O)N([H])N([H])[H]
5.91053,[H]Oc1c([H])c(Cl)c([H])c([H])c1O[C@]1([H])C([H])([H])N(C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])[C@]2([H])OC([H])([H])C([H])([H])N(c3c([H])c([H])n([H])c(=O)c3[H])C2([H])[H])[C@]([H])(C([H])([H])C(=O)OC([H])([H])[H])C1([H])[H]
4.84567,[H]OC(=O)C([H])=C([H])C([H])([H])[C@]([H])(c1c([H])c([H])c(C([H])([H])C(=O)N([H])[H])n([H])c1=O)C([H])([H])C([H])([H])[H]
4.90939,[H]OC([H])([H])C([H])([H])N1C([H])([H])C([H])([H])N([C@]2(Cl)N(c3c([H])c([H])n([H])c(=O)c3S(=O)(=O)C([H])([H])[H])C([H])([H])C([H])([H])OC2([H])[H])C([H])([H])C1([H])[H]
4.85898,[H]c1c(N2C([H])([H])C([H])([H])O[C@@]([H])([C@@]3([H])C([H])([H])N([H])[C@]([H])(OC([H])([H])C([H])([H])C([H])([H])[H])C3([H])[H])[C@]2([H])C(=O)C(F)(F)F)c([H])c(=O)n([H])c1[H]
4.83034,[H]OC(=O)C([H])=C([H])[C@]([H])(Sc1c([H])c([H])n([H])c(=O)c1[H])C(=O)OC([H])([H])OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
5.0348,[H]c1nc([H])c([C@]2([H])C([H])([H])N(c3c([H])c(C([H])([H])N([H])C([H])([H])[H])c([H])n([H])c3=O)C([H])([H])C([H])([H])[C@]2([H])N(C([H])([H])[H])C([H])([H])[H])o1
4.31832,[H]Oc1c([H])c([H])c([H])c(-n2c(C([H])([H])O[H])c(C([H])=C([H])C(=O)N(O[H])C([H])([H])C([H])([H])C([H])([H])O[H])c([H])c([H])c2=O)c1[H]
4.82531,[H]OC(=O)C([H])([H])[C@@]1(N([H])Sc2c([H])c(N=C=S)n([H])c(=O)c2[H])C([H])([H])C([H])([H])C([H])([H])[C@]1([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H]
5.23273,[H]c1c(SN([H])C(=O)OC([H])([H])C([H])([H])OC([H])([H])C(F)(F)F)c(OC([H])([H])C([H])([H])N2C([H])([H])C([H])([H])OC([H])([H])[C@]2([H])F)c([H])n([H])c1=O
5.07687,[H]ON([H])C(=O)C([H])=C(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1c([H])c([H])c(=O)n([H])c1C(=O)N([H])C([H])([H])[H]
5.16076,[H]OC([H])([H])[C@]([H])(OSc1c([H])c([H])n([H])c(=O)c1C(=O)N([H])N([H])C([H])([H])N([H])C([H])([H])[H])C([H])([H])N([H])C(=O)c1c([H])c([H])c([H])c([H])c1[H]
4.80551,[H]c1c(N2C([H])([H])[C@]([H])([C@@]3([H])C([H])([H])N(OC([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])C([H])([H])C3([H])[H])OC([H])([H])[C@]2([H])C([H])([H])C([H])([H])OC([H])([H])[H])c([H])c(=O)n([H])c1[H]
4.99836,[H]OC(=O)C([H])([H])c1c(C([H])=C([H])C(=O)N([H])O[H])c([H])n([H])c(=O)c1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
5.08151,[H]c1c(N2C([H])([H])C([H])([H])O[C@@]([H])([C@@]3([H])C([H])([H])N([H])[C@@]([H])(c4nnnn4[H])C3([H])[H])[C@]2([H])C(=O)C(F)(F)F)c([H])c(=O)n([H])c1[H]
5.15623,[H]c1c(S[C@@]2([H])C([H])([H])C([H])([H])[C@]([H])(N3C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])C([H])([H])C3([H])[H])C2([H])[H])c([H])c(=O)n([H])c1N=C=S
5.18106,[H]c1c(C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])[H])c([H])n(C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c(=O)c1[H]
5.24808,[H]OC(=O)c1c(C([H])(c2c(C([H])([H])N([H])C([H])([H])[H])c([H])c(C([H])=C([H])C(=O)N([H])O[H])c(=O)n2[H])N([H])C2([H])C([H])([H])C2([H])[H])c(C([H])([H])[H])nn1[H]
5.37528,[H]c1c(SN([H])[C@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])N([H])C(=O)OC([H])([H])C([H])([H])[H])c([H])c(=O)n([H])c1N=C=S
4.44234,[H]c1nc([H])c(C([H])([H])N([H])[C@]([H])(c2c(C([H])(F)F)c([H])c(=O)n([H])c2[H])N([H])C([H])([H])[H])c([H])c1[H]
5.54763,[H]Sc1c([H])c([H])n(-c2nnn([H])n2)c(=O)c1C(=O)N([H])N([H])N1C([H])([H])C([H])([H])C1([H])[H]
4.28344,[H]OC([H])([H])C([H])([H])n1c([H])c(C(=O)N([H])C([H])([H])C([H])([H])C(=O)N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c([H])c1=O
5.52971,[H]c1c(SN([H])C(=O)OC([H])([H])C([H])([H])OC([H])([H])C(F)(F)F)c(OC([H])([H])[C@]([H])(N([H])N([H])[H])N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c([H])n([H])c1=O
5.7245,[H]OC([H])([H])C([H])([H])[C@@]([H])(c1c([H])c(-c2sc([H])c([H])c2[H])c([H])n([C@]([H])(O[H])c2c([H])c([H])c([H])c([H])c2N([H])C([H])([H])C([H])([H])N([H])[H])c1=O)C([H])([H])[H]
4.86266,[H]C(=C1SC(=S)N([H])C1=O)c1c([H])c(SC([H])([H])C(=O)OC([H])([H])F)c([H])c(=O)n1[H]
4.86709,[H]c1c([H])c([H])c(C([H])([H])[C@]([H])(C([H])([H])N([H])C(=O)c2c([H])c(Br)c([H])n([H])c2=O)C([H])([H])C([H])([H])[H])c([H])c1[H]
5.55675,[H]c1c(SN([H])C(=O)OC([H])([H])C([H])([H])[C@]2([H])C([H])([H])OC([H])([H])C2([H])[H])c(S(=O)(=O)N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c(=O)n([H])c1[H]
5.08489,[H]O[C@@]([H])(n1c([H])nc([H])c1C([H])([H])C(=O)N(C([H])([H])[H])C([H])([H])[H])C([H])([H])OSc1c([H])c([H])n([H])c(=O)c1C(=O)N([H])N([H])P(=O)(O[H])O[H]
4.77999,[H]O[C@]([H])(c1c([H])c([H])c([H])c([H])c1[H])n1c([H])c([H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]2([H])OC([H])([H])C([H])([H])C2([H])[H])c1=O
5.71139,[H]Sc1c([H])c([H])n([H])c(=O)c1C(=O)N([H])N([H])S(=O)(=O)C([H])([H])C([H])([H])OC([H])([H])C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H]
4.87437,[H]c1c([H])c(C([H])([H])N([H])C([H])([H])C([H])([H])[H])c(C([H])([H])Sc2c([H])c([H])n([H])c(=O)c2[H])c([H])c1Cl
5.08589,[H]OC(=C([H])C(=O)N([H])O[H])c1c([H])c([C@]([H])(C(=O)N([H])O[H])S(=O)(=O)C([H])([H])C([H])([H])[H])c(=O)n([H])c1[H]
5.09543,[H]O[C@@]([H])([C@@]([H])(c1c(C(=O)c2sc([H])c([H])c2[H])c([H])c([H])n([H])c1=O)C([H])([H])[H])[C@]([H])(N([H])C([H])([H])C1([H])C([H])([H])C1([H])[H])C([H])([H])N([H])[H]
4.4502,[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])c1c(C([H])(F)F)c([C@@]([H])(C(=O)O[H])C([H])([H])[H])c(=O)n([H])c1[H]
4.46009,[H]c1c(C(=O)N([H])C([H])([H])C([H])([H])C(=O)N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])n([H])c(=O)c1[H]
5.06024,[H]OC(=O)[C@]1([H])C([H])([H])C([H])([H])[C@]([H])(N([H])Sc2c([H])c(N=C=S)n([H])c(=O)c2[H])[C@]1([H])N1C([H])([H])C([H])([H])N([H])C([H])([H])C1([H])[H]
4.163,[H]c1c([H])c(C#N)c([H])c(C([H])([H])N([H])C([H])([H])c2c([H])c([H])c(=O)n(C([H])([H])C#N)c2[H])c1Cl
4.39004,[H]c1c(C([H])([H])N([H])C([H])([H])[H])c([H])n([H])c(=O)c1N1C([H])([H])C([H])([H])C([H])(N(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1([H])[H]
4.97682,[H]c1c(C(=O)N([H])C([H])([H])C([H])([H])OC(=O)C([H])([H])[H])c([H])n(-c2c([H])c(C(=O)N([H])[H])c([H])n2[H])c(=O)c1[H]
5.88898,[H]c1nc([H])c(N([H])c2nc([H])c([H])s2)c(-c2c([H])c(Cl)c(C([H])([H])N([H])C([H])([H])c3c([H])c([H])c(=O)n([H])c3[H])c([H])c2C#N)n1
5.43721,[H]N=[N+]=NC([H])([H])c1nn([H])c(C(=O)O[H])c1[C@@]([H])(OC([H])([H])C(=O)O[H])c1c(C([H])([H])C([H])([H])C([H])([H])[H])c([H])c([H])c(=O)n1[H]
4.97405,[H]Sc1c([H])c([H])n(-c2nnn([H])n2)c(=O)c1C(=O)N([H])N([H])[H]
4.85676,[H]ON([H])C(=O)C(=C([H])c1c(C([H])=C([H])[H])c([H])c(=O)n([H])c1[H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])Cl
4.94547,[H]C(=O)[C@@]1([H])C([H])([H])C([H])([H])[C@]([H])(N([H])C(=O)n2c([H])c([H])c([H])c(-c3nn([H])c([H])c3[H])c2=O)C1([H])[H]
6.08816,[H]c1c([H])c(S(=O)(=O)N([H])[H])c([H])c(C([H])([H])C([H])([H])OC([H])([H])[H])c1-c1c([H])c(O[C@]([H])(C([H])([H])N([H])[H])[C@@]([H])(N([H])[H])C([H])(F)F)c([H])n([H])c1=O
4.76953,[H]Sc1c(N2C(=O)C([H])=C([H])C2=O)c(C([H])([H])C(=O)N([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])[H])n([H])c(=O)c1[H]
4.7348,[H]OC(=O)[C@]([H])(c1c([H])c(S[H])c([H])c(=O)n1[C@@]([H])(N([H])C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])[H])C([H])([H])C(=O)N(O[H])C([H])([H])C(=O)N([H])O[H]
5.43688,[H]c1c(N([H])C(=O)C([H])(C([H])([H])[H])C([H])([H])[H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c(=O)n(C([H])([H])N2C([H])([H])C([H])([H])N([H])C([H])([H])C2([H])[H])c1[H]
5.18089,[H]N=[N+]=NC(=O)[C@@]1([H])C([H])([H])C([H])([H])[C@@](N([H])C(=O)n2c([H])c([H])c([H])c([H])c2=O)(N([H])C([H])(P(=O)(O[H])O[H])P(=O)(O[H])O[H])C1([H])[H]
4.9263,[H]OC(=O)C([H])([H])O[C@@](C(=O)Oc1oc([H])c([H])c1-n1c([H])c([H])c([H])c([H])c1=O)(N([H])C(=O)N([H])[H])C([H])([H])N([H])C(=O)C([H])([H])[H]
5.09892,[H]ON([H])C(=O)C([H])=C([H])c1c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(=O)n([H])c1[H]
5.58955,[H]OP(=O)(O[H])C([H])(N([H])[C@@]([H])(N([H])c1c([H])c([H])n([H])c(=O)c1-c1c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c1[H])C([H])([H])C([H])([H])[H])P(=O)(O[H])O[H]
4.78372,[H]OC(=O)C(O[H])=C([H])C(=O)C([H])([H])[C@@]([H])([C@@]1([H])C([H])([H])N([H])C([H])([H])C1([H])[H])[C@@]([H])(c1c([H])c([H])c([H])n([H])c1=O)C([H])([H])[H]
4.96948,[H]OC(=O)C(O[H])=C([H])C(=O)[C@]1([H])N(C(=C([H])C(=O)N([H])O[H])c2c([H])c([H])c(=O)n([H])c2[H])C([H])([H])C([H])([H])N(C([H])([H])[H])C1([H])[H]
