cnnaff,Smiles
4.23173,[H]c1c([H])c(C([H])([H])N([H])c2c([H])c([H])c(C3([H])C([H])([H])C3([H])[H])c(=O)n2[H])c([H])c([H])c1OC([H])([H])[H]
5.18446,[H]c1nc([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])N(SC(F)(F)F)C(=O)c2c([H])c([H])c([H])n([H])c2=O)o1
5.18489,[H]c1c([H])c(-c2c(C([H])([H])F)c(C3([H])C([H])([H])C3([H])[H])c(=O)n([H])c2[H])c([H])c([H])c1OC([H])([H])C([H])([H])[H]
5.38531,[H]c1nc(-n2c([H])c([H])c([H])c([C@](C([H])([H])[H])(C([H])(F)F)C([H])([H])C([H])([H])[H])c2=O)n([H])c1[H]
5.22271,[H]N=[N+]=NC(=C([H])C(=O)N([H])O[H])c1c([H])c(N(C([H])([H])[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c(=O)n([H])c1[H]
4.41031,[H]O[C@]([H])(C([H])([H])[H])[C@@]([H])(c1c(-c2nnn([H])n2)c([H])c([H])n([H])c1=O)C([H])([H])[H]
5.52867,[H]N=C(N([H])[H])C([H])([H])[C@]([H])(c1c([H])c(C([H])([H])C(=O)N([H])[H])c([H])n([H])c1=O)C([H])([H])C([H])([H])c1c([H])c([H])c([H])c(F)c1[H]
5.18827,[H]OC([H])([H])C([H])([H])C([H])([H])N(OC([H])([H])C#N)C(=O)C([H])=C(c1nc([H])c([H])s1)c1c([H])c([H])c(=O)n([H])c1[H]
4.39359,[H]Oc1c([H])c(C(=O)OC([H])([H])[H])c([H])c([H])c1C([H])([H])C([H])([H])N([H])C(=O)c1c([H])c([H])c(=O)n([H])c1[H]
4.23935,[H]c1c([H])c([H])n([H])c(=O)c1C(=O)N([H])C([H])([H])[C@@]([H])(SC([H])([H])S(=O)(=O)C([H])([H])[H])C([H])([H])C([H])([H])[H]
5.21711,[H]N=C(N([H])[H])C([H])([H])[C@]([H])(c1c([H])c([H])c([H])n([H])c1=O)C([H])([H])C([H])([H])c1c([H])c([H])c([H])c(F)c1[H]
5.19581,[H]c1c(Br)c([H])n([H])c(=O)c1C(=O)N(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])(C(=O)N([H])[H])C([H])([H])[H]
4.38151,[H]ON([H])C(=O)C([H])([H])c1c(S[H])c([H])c(=O)n([H])c1[H]
4.38053,[H]ON([H])C(=O)C(=C([H])c1c([H])c([H])c(=O)n([H])c1[H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]
4.33779,[H]c1c([H])c([H])c(C([H])([H])N([H])C([H])([H])C([H])([H])OC(=O)N([H])Sc2c([H])c([H])n([H])c(=O)c2[H])c([H])c1[H]
5.26659,[H]c1nc([H])c([H])c(-c2c([C@@]([H])(N([H])C([H])([H])[H])n3c(C([H])([H])[H])nc([H])c3[H])c([H])n([H])c(=O)c2[H])c1[H]
5.42649,[H]c1c([H])c(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c(F)c(-n2c([H])c([H])c([H])c(C3([H])C([H])([H])C3([H])[H])c2=O)c1F
4.32538,[H]O[C@]([H])(C([H])([H])[H])[C@@]([H])(c1c([H])c(N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])n([H])c1=O)C([H])([H])[H]
4.31737,[H]c1c(SN([H])C(=O)OC([H])([H])C([H])([H])OC([H])([H])C(F)(F)F)c([H])c(=O)n([H])c1[H]
5.20793,[H]C#Cc1c(C(=O)c2c(S[H])c([H])c(N=C=S)n([H])c2=O)sc([H])c1[H]
5.43859,[H]ON([H])C(=O)C([H])([H])n1c(C([H])([H])[C@]([H])(c2c([H])c([H])c([N+](=O)[O-])n([H])c2=O)C([H])([H])C([H])([H])[H])nc([H])c1[H]
4.28195,[H]c1c([H])c([H])n([H])c(=O)c1[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H]
3.82994,[H]c1c([H])c([H])n(C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])O[C@@]([H])(C([H])([H])C([H])([H])N([H])C([H])([H])[H])C2([H])[H])c(=O)c1[H]
4.91138,[H]Sc1c([H])c([H])n([H])c(=O)c1C(=O)N([H])N([H])C([H])([H])n1c([H])nc([H])c1[H]
4.03243,[H]c1c(N2C([H])([H])C([H])([H])O[C@@]([H])([C@@]3([H])C([H])([H])N([H])C([H])([H])C3([H])[H])C2([H])[H])c([H])c(=O)n([H])c1[H]
4.00332,[H]ON([H])C(=O)C([H])=C([H])c1c([H])c([H])c(=O)n([H])c1[H]
4.80261,[H]Oc1c([H])c([H])c(-c2c([H])c([H])n(-c3c([H])oc([H])c3[H])c(=O)c2[H])c([H])c1O[H]
6.01159,[H]c1c([H])c(S(=O)(=O)N([H])[H])c([H])c([H])c1-c1c([H])c([H])c([N+](=O)[O-])n(N([H])C(=O)C([H])(C([H])([H])[H])C([H])([H])[H])c1=O
5.153,[H]c1sc(-c2c(N3C([H])([H])C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])C3([H])[H])c([H])c(=O)n([H])c2[H])c([H])c1[H]
5.68943,[H]c1c([H])c([H])c(OC([H])([H])C([H])([H])c2nc([C@@]3([H])C([H])([H])[C@@]3([H])c3c([H])c([H])c([H])n([H])c3=O)n([H])c2[H])c([H])c1[H]
4.80875,[H]N=[N+]=N[C@]([H])(C(=O)N([H])N([H])[H])c1nn([H])c(C(=O)O[H])c1C([H])([H])c1c([H])c([H])c([H])c(=O)n1[H]
4.82883,[H]OC(=O)C([H])=C([H])O[P@](=O)(O[H])[C@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@]1([H])Sc1c([H])c(N=C=S)n([H])c(=O)c1[H]
4.94762,[H]OC([H])([H])C([H])([H])N([H])[C@@]1([H])C([H])([H])[C@]1([H])c1c([H])c([H])c([H])n(-n2nc([H])c([H])c2[H])c1=O
4.78278,[H]OC([H])([H])C([H])([H])[C@@]1(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])[C@@]1([H])C([H])=C([H])c1c([H])c([H])c([H])c([H])c1[H]
3.80668,[H]C#Cc1c([H])c(SC([H])([H])C(=O)OC([H])([H])[H])c([H])c(=O)n1[H]
5.19356,[H]c1c([H])c(C([H])([H])C(=O)N([H])[H])c([H])c([H])c1-n1c([H])c(N=C=S)c([H])c([H])c1=O
5.20927,[H]Sc1c(N2C([H])([H])C([H])([H])C2([H])[H])c([H])n([H])c(=O)c1C([H])([H])N([H])C(=O)c1c([H])c([H])c([H])c([H])c1[H]
5.48624,[H]Sc1c(N2C(=O)C([H])=C(N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C2=O)c([H])n([H])c(=O)c1Br
5.10199,[H]OC([H])([H])c1c(SN([H])C(=O)O[C@]([H])(Oc2c([H])c([H])c([H])c(Cl)c2[H])C([H])([H])[H])c([H])c([H])n([H])c1=O
4.36839,[H]c1c(SN([H])C(=O)OC([H])([H])C([H])([H])N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c([H])c(=O)n([H])c1[H]
4.95018,[H]Sc1c(N2C([H])([H])C([H])([H])[C@]2([H])N([H])c2c([H])c([H])c(F)c([H])c2[H])c([H])n([H])c(=O)c1[H]
4.42441,[H]O[C@]([H])(n1c([H])c([H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C2([H])C([H])([H])C2([H])[H])c1=O)C([H])([H])[H]
5.43888,[H]OC(c1c([H])c([H])c(C([H])([H])N([H])C(=O)C(F)(F)F)c([H])c1-c1c(S[H])c([H])c([H])n([H])c1=O)(C([H])([H])[H])C([H])([H])[H]
4.23779,[H]OC([H])([H])C([H])([H])C1(c2c(C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c([H])n([H])c2=O)C([H])([H])C1([H])[H]
4.26938,[H]c1oc(OC(=O)C([H])([H])[C@@]2([H])C([H])([H])N([H])C([H])([H])C2([H])[H])c(-n2c([H])c([H])c([H])c([H])c2=O)c1[H]
5.06822,[H]c1c(C([H])([H])Cl)c([H])n([H])c(=O)c1[C@](C([H])([H])[H])(C([H])(F)F)C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
5.70633,[H]c1oc([H])c(-n2c([H])c([H])c(Cl)c(-c3sc4c([H])c([H])c([H])c([H])c4c3[H])c2=O)c1[H]
5.20341,[H]c1c([H])c([H])n(C(=O)N(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c(=O)c1[H]
5.14789,[H]Sc1c([C@]([H])(N([H])[H])C([H])([H])[H])c(N=C=S)n([H])c(=O)c1C(=O)c1sc([H])c([H])c1[H]
5.56772,[H]Sc1c(N2C(=O)C([H])=C(c3nn(C([H])([H])[H])c([H])c3[H])C2=O)c([H])n([H])c(=O)c1Br
4.05054,[H]c1nc([C@@]2([H])C([H])([H])[C@@]2([H])c2c([H])c([H])c([H])n([H])c2=O)n([H])c1[H]
