Smiles,id,name,cnnaff_pos,cnnaff,MW,HBA,HBD,LogP,Pass_Ro5,has_pains,has_unwanted_subs,has_prob_fgs,synthetic_accessibility,TPSA,QED,N_RotBonds,logp_cnn_per_mw
[H]c1nc(C(F)(F)F)c([H])c([H])c1C([H])([H])C(=O)[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@]1([H])N([H])C(=O)n1c(-c2c([H])c([H])c(Br)c([H])c2[H])c([H])c([H])c(C([H])([H])N([H])C(=O)C([H])([H])[H])c1=O,3133,fegrow_gen/c1(CNC(C)=O)ccc(-c2ccc(Br)cc2)n(C(=O)N[C@H]2CCC[C@@H]2C(Cc2ccc(C(F)(F)F)nc2)=O)c1=O.sdf,6.52059,-0.5487378929826632,593.23,6,2,4.8659,True,False,False,False,7.73243232107111,110.16,0.3926677004207685,7,0.5487378929826632
[H]C(=O)c1c([H])c([H])c(C([H])([H])Sc2c([H])c(-c3c([H])c([H])c(F)c([H])c3[H])n(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(=O)c2[H])c([H])c1Cl,5724,fegrow_gen/c1c(SCc2ccc(C=O)c(Cl)c2)cc(-c2ccc(F)cc2)n(OCCCC)c1=O.sdf,6.26144,-0.4756517767939833,424.775,5,0,5.6413,True,False,True,True,7.80511867634918,48.3,0.2427156994650078,9,0.4756517767939833
[H]C([H])=C([H])OC(=O)C([H])=C([H])c1oc([C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])N([H])C(=O)n2c(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C([H])([H])C(=O)N([H])[H])c([H])c([H])c2=O)c([H])c1[H],5741,fegrow_gen/c1cc(CC(N)=O)c(OCCCC)n(C(=O)N[C@H]2CCC[C@@H]2c2ccc(C=CC(=O)OC=C)o2)c1=O.sdf,6.25969,-0.3833239035234843,466.3,8,2,3.2419,True,False,True,False,8.29784656765693,142.86,0.2099206003183033,11,0.3833239035234843
[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])N(c2c([H])c(S(=O)(=O)N([H])[H])c([H])c([H])c2-c2c([H])c([H])c([H])n(SC([H])([H])[H])c2=O)C([H])([H])[C@@]1([H])C(=O)N1C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C1([H])[H],12294,fegrow_gen/c1(-c2ccc(S(N)(=O)=O)cc2N2CC(C(=O)N3CCN(C)CC3)N(CCCC(=O)O)CC2)cccn(SC)c1=O.sdf,5.58778,-0.2716075340814246,556.456,10,2,0.4182,False,False,False,False,8.34265087350011,149.49,0.4194874008942922,9,0.2716075340814246
[H]Sc1c([H])c([H])n(-c2nnn([H])n2)c(=O)c1C(=O)N([H])N([H])n1nc([H])c(C#CO[C@@]([H])(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])F)c1[H],5751,fegrow_gen/c1(C(=O)NNn2cc(C#COC(CF)N(CC)CC)cn2)c(S)ccn(-c2nn[nH]n2)c1=O.sdf,6.25876,-0.1784431251345354,455.33,12,4,-0.312700000000001,True,False,True,True,6.69082239656509,147.88000000000002,0.1412172942553257,9,0.1784431251345354
[H]ON([H])C(=O)C([H])=C([H])c1c([H])c([H])c(=O)n(-c2nc3c([H])c([H])c([H])c([H])c3c(-c3c([H])nc(Cl)c(-c4c([H])c([H])c([H])c([H])c4C(F)(F)F)c3[H])c2[H])c1[H],5790,fegrow_gen/c1cc(C=CC(=O)NO)cn(-c2cc(-c3cc(-c4ccccc4C(F)(F)F)c(Cl)nc3)c3ccccc3n2)c1=O.sdf,6.25482,-0.6254805739648925,544.791,6,2,6.3055,False,False,True,False,7.4465503017635,97.11,0.1132850527757154,5,0.6254805739648925
[H]C(=O)c1c([H])c([H])c(C([H])([H])Sc2c([H])c([H])n(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(=O)c2[H])c([H])c1Cl,11979,fegrow_gen/c1c(SCc2ccc(C=O)c(Cl)c2)ccn(OCCCC)c1=O.sdf,5.63557,-0.3250808303341078,333.711,5,0,3.8352,True,False,True,True,7.62653501065507,48.3,0.4117064989697163,8,0.3250808303341078
[H]C#CC([H])([H])On1c([H])c([H])c(SC([H])([H])c2c(-c3oc([H])nc3[H])c([H])c([H])c(Cl)c2N([H])c2c([H])c([H])c(F)c([H])c2[H])c([H])c1=O,1267,fegrow_gen/c1c(SCc2c(-c3cnco3)ccc(Cl)c2Nc2ccc(F)cc2)ccn(OCC#C)c1=O.sdf,6.78928,-0.4670973906939282,464.8,7,1,5.3935,True,False,True,False,7.51685129872969,69.28999999999999,0.2685069310946882,8,0.4670973906939282
[H]ON([H])C(=O)C([H])=C([H])c1c([H])c([H])c(=O)n(-c2nc3c([H])c([H])c([H])c([H])c3c(-c3c([H])nc(Cl)c([H])c3-c3c([H])oc([H])c3[H])c2[H])c1[H],5829,fegrow_gen/c1cc(C=CC(=O)NO)cn(-c2cc(-c3c(-c4ccoc4)cc(Cl)nc3)c3ccccc3n2)c1=O.sdf,6.25075,-0.4778578638798942,467.763,7,2,4.8797,True,False,True,False,7.48437542120183,110.25,0.1591167667547272,5,0.4778578638798942
[H]c1c([H])c(-c2c(SN([H])C(=O)N([H])c3c([H])c([H])c(N([H])C([H])([H])c4c([H])c([H])c(OC([H])([H])[H])c([H])c4[H])c([H])c3[H])c([H])c(=O)n([H])c2N=C=S)c([H])c(Cl)c1Cl,6060,fegrow_gen/c1c(SNC(=O)Nc2ccc(NCc3ccc(OC)cc3)cc2)c(-c2ccc(Cl)c(Cl)c2)c(N=C=S)[nH]c1=O.sdf,6.22963,-0.7310282190403012,577.369,7,4,7.53250000000001,False,False,True,True,7.8753483657504,107.61,0.0901531832831286,9,0.7310282190403012
