cnn_per_mw,Smiles
-0.0142833954917552,[H]OC([H])([H])C([H])([H])C([H])([H])N([H])[C@@]([H])(C([H])([H])[H])[C@@]([H])(c1c([H])c(-c2c([H])c([H])c3c(c2[H])c([H])c([H])n3[H])c([H])n(C([H])([H])N2C([H])([H])C([H])([H])N([H])C([H])([H])[C@@]2([H])C([H])([H])C([H])([H])[H])c1=O)C([H])([H])[H]
-0.012016162486123,[H]OC([H])([H])C([H])([H])C([H])([H])N([H])[C@@]([H])(C([H])([H])Br)[C@@]([H])(c1c([H])c(-c2c([H])c([H])c3c(c2[H])c([H])c([H])n3[H])c([H])n(C([H])([H])N2C([H])([H])C([H])([H])N([H])C([H])([H])[C@@]2([H])C([H])([H])C([H])([H])[H])c1=O)C([H])([H])[H]
-0.013200853224899,[H]c1nc(-c2c([H])c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])n3c([H])c([H])c([H])c([C@@]([H])(C([H])([H])c4nc([H])c([H])n4C([H])([H])[H])[C@]([H])(n4c([H])nc([H])c4[H])C([H])([H])[H])c3=O)c2[H])c([H])c([H])c1[H]
-0.0141503637229542,[H]c1nc(-c2c([H])c(S(=O)(=O)N([H])[H])c([H])c([H])c2-c2c(N([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C3([H])C([H])([H])C3([H])[H])c([H])c([H])n([H])c2=O)n(C([H])([H])[H])c1[H]
-0.0167401905681796,[H]c1c(-c2c([H])c([H])c3c(c2[H])c([H])c([H])n3[H])c([H])n(C([H])([H])N2C([H])([H])C([H])([H])N([H])C([H])([H])[C@@]2([H])C([H])([H])C([H])([H])[H])c(=O)c1[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H]
-0.0130370790751485,[H]C(=C1SC(=O)N([H])C1=O)c1c([H])c(-c2c([H])c([H])c([H])n([H])c2=O)c([H])c([H])c1S(=O)(=O)N([H])N([H])C([H])([H])[C@@]([H])(OC([H])([H])[H])C([H])([H])C([H])([H])[H]
-0.0143298855348197,[H]c1nc([H])n(C([H])([H])[C@@]([H])(N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[C@]2([H])OC([H])([H])C([H])([H])N(c3c([H])c([H])n([H])c(=O)c3[H])C2([H])[H])n1
-0.0159694726738731,[H]c1nc([H])c(C([H])([H])N([H])[C@]([H])(c2c(C([H])(F)F)c([H])c(=O)n([H])c2[H])N([H])C([H])([H])[H])c([H])c1[H]
-0.0157717000786581,[H]c1nc(C([H])([H])[C@]([H])(c2c([H])c([H])c([N+](=O)[O-])n([H])c2=O)C([H])([H])C([H])([H])SC([H])([H])c2c([H])c([H])c([H])c([H])c2[H])n(C([H])([H])[H])c1[H]
-0.0134509892496669,[H]OC([H])([H])C([H])([H])O[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]([H])(c1c([H])c([H])c([H])n(OC([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])OS(=O)(=O)N([H])[H])c1=O)C([H])([H])[H]
-0.0146704084604871,[H]c1nc([H])c(N([H])C([H])([H])n2nc(OS(=O)(=O)N([H])[H])c(-n3c([H])c([H])c([H])c([C@](C([H])([H])[H])(C([H])(F)F)C([H])([H])C([H])([H])[H])c3=O)c2[H])c([H])c1[H]
-0.0171239776771414,[H]c1nc([H])c(C([H])([H])N([H])N([H])S(=O)(=O)c2c([H])c([H])c(-c3c([H])c([H])c([H])n([H])c3=O)c([H])c2[H])c([H])c1[H]
-0.0162535013259774,[H]OC([H])([H])C([H])([H])n1c([H])c([H])c(SC([H])([H])c2c([H])c([H])c([H])c(Cl)c2[H])c([H])c1=O
-0.0155549719605022,[H]OC([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])[C@]([H])(c1c(C2([H])C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c([H])c([H])n([H])c1=O)C([H])([H])C([H])([H])c1c([H])c([H])c([H])c(F)c1[H]
-0.0142482208535323,[H]c1nc(N([H])n2c([H])c(N([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c(C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c2=O)sc1-c1c([H])c([H])c([H])c(C([H])([H])N([H])[H])c1[H]
-0.0201955593734386,[H]c1nc([H])c(C([H])([H])OC2(c3c([H])c([H])c([H])n([H])c3=O)C([H])([H])C2([H])[H])c([H])c1[H]
-0.0135729195830108,[H]c1c([H])c(N([H])[H])c([H])c([C@]2([H])Oc3c([H])c([H])c([C@]([H])(Cl)c4c([H])c([C@](C([H])([H])[H])(C([H])(F)F)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(=O)n([H])c4[H])c([H])c3O2)c1[H]
-0.0141839186174944,[H]OC([H])([H])C([H])([H])[C@]1([H])N([C@]([H])(N([H])[H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])C([H])([H])c2c([H])c([H])c([H])c(F)c2[H])[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])C1([H])[H]
-0.0199197327812845,[H]c1nc(OC([H])([H])[H])c([H])c([H])c1C([H])([H])Sc1c([H])c([H])n([H])c(=O)c1[H]
-0.0141658607713008,[H]C([H])=C([H])c1nc([H])c(C([H])([H])[C@@]([H])([C@@]2([H])C([H])([H])N([H])C([H])([H])C2([H])[H])[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])[H])c(Oc2c([H])nc([H])c([H])c2-c2nc([H])c([H])nc2[H])n1
-0.0138838834005785,[H]OC([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[C@]1([H])C([H])([H])N(c2c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@]3([H])C([H])([H])C([H])([H])[C@]([H])(c4c([H])c([H])c5c(c([H])nn5[H])c4[H])[C@@]3([H])C([H])([H])O[H])c(=O)n([H])c2[H])C([H])([H])C([H])([H])C1([H])[H]
-0.0179458612618969,[H]c1nc([H])c(C([H])([H])O[C@@]2(c3c([H])c([H])c([H])n([H])c3=O)C([H])([H])[C@]2([H])Cl)c([H])c1[H]
-0.0158904122352195,[H]Oc1c([H])c([H])c(-n2c([H])c([H])c(SC(F)(F)F)c([C@@]([H])(C([H])([H])c3nc([H])c([H])n3C([H])([H])C([H])([H])N([H])[H])C([H])([H])C([H])([H])[H])c2=O)c([H])c1[H]
-0.0140336445491902,[H]OC([H])([H])C([H])([H])O[C@@]1([H])C([H])([H])[C@]([H])(c2c([H])c([H])c(Cl)c([H])c2Cl)C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]([H])(c1c([H])c([H])c([H])n([H])c1=O)C([H])([H])[H]
-0.0145843899022295,[H]c1sc(C([H])([H])N([H])N(C([H])([H])c2c([H])c([H])c([H])c([H])c2Cl)C([H])([H])c2c([H])c(C([H])([H])C([H])([H])N([H])[H])c(=O)n([H])c2[H])c([H])c1[H]
-0.0163367044974147,[H]c1oc([H])c(-n2c([H])c([H])c(C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])[C@@]([H])(N([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])[H])c([H])c2=O)c1[H]
-0.0209159179470172,[H]c1c([H])c(F)c([H])c(C([H])([H])C([H])([H])[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])[H])c1[H]
-0.01499146815917,[H]O[C@]1([H])C([H])([H])N(c2nc([H])c(C([H])([H])[C@@]([H])([C@@]3([H])C([H])([H])N([H])C([H])([H])C3([H])[H])[C@@]([H])(c3c([H])c([H])c([H])n([H])c3=O)C([H])([H])[H])c([H])n2)C([H])([H])C([H])([H])C1([H])[H]
-0.0197685173494749,[H]c1c([H])c(F)c([H])c(C([H])([H])C([H])([H])[C@@]([H])(c2c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])n([H])c2=O)C([H])([H])[H])c1[H]
-0.0152145539756858,[H]C([H])=C([H])C([H])([H])c1nc([H])c([H])n1C([H])([H])C([H])([H])[C@@]([H])(c1c([H])c(N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c(SC([H])([H])c2c([H])c([H])c([H])c([H])c2[H])n([H])c1=O)C([H])([H])[H]
-0.0159715016333348,[H]c1nc2c(C([H])([H])C([H])([H])[C@@]([H])(c3c([H])c([H])c([H])n([H])c3=O)C([H])([H])N([H])N([H])[H])c([C@@]3([H])C([H])([H])[C@@]3([H])N([H])[H])c([H])c([H])c2c([H])c1[H]
-0.0168783295611441,[H]O[C@]([H])(n1c([H])c([H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@]2([H])C([H])([H])[C@]2([H])C([H])([H])c2c([H])c([H])c([H])c(F)c2[H])c1=O)C([H])([H])[H]
-0.0150707975655175,[H]c1c(C([H])([H])N([H])C([H])([H])[H])c([H])n([H])c(=O)c1N1C([H])([H])C([H])([H])[C@]([H])(N(C([H])([H])[H])C([H])([H])[H])[C@@]([H])(c2nc3c([H])c([H])c([H])c([H])c3n2[H])C1([H])[H]
-0.0175095895922746,[H]C(=C([H])[C@@]([H])(c1c(-c2c([H])c([H])nc([H])c2[H])c([H])c(=O)n([H])c1[H])N([H])C([H])([H])[H])c1c([H])c([H])c([H])c([H])c1[H]
-0.0193804839632384,[H]N=C(N([H])[H])C([H])([H])[C@]([H])(c1c([H])c([H])c([H])n([H])c1=O)C([H])([H])C([H])([H])c1c([H])c([H])c([H])c(F)c1[H]
-0.012605317292412,[H]O[C@]1([H])C([H])([H])N([C@]([H])(ON2C([H])([H])C([H])([H])[C@@]([H])([C@]3([H])OC([H])([H])C([H])([H])N(c4c([H])c([H])n([H])c(=O)c4[H])C3([H])[H])C2([H])[H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H]
-0.0142828918766971,[H]Sc1c(N2C(=O)C([H])=C(S(=O)(=O)N(C([H])([H])[H])C([H])([H])[H])C2=O)c([H])n(-c2c(F)nc([H])c(OC([H])([H])[H])c2[H])c(=O)c1[H]
-0.012036698442933,[H]OC([H])([H])C([H])([H])O[C@@]1([H])C([H])([H])[C@]([H])(c2c([H])c([H])c(Cl)c([H])c2Cl)C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]([H])(c1c([H])c([H])c(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])n([H])c1=O)C([H])([H])[H]
-0.0158472096660616,[H]N=[N+]=NC([H])([H])[C@@](c1c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])n(-c2c([H])nn(C([H])([H])[H])c2[H])c1=O)(C([H])(F)F)C([H])([H])C([H])([H])C1([H])C([H])([H])C([H])([H])OC([H])([H])C1([H])[H]
