cnn_per_mw,Smiles
-0.0156398102212857,[H]c1c([H])c([H])c(C([H])([H])[C@]([H])(C([H])([H])[H])[C@@]([H])(c2c([H])c(C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])n(N(C([H])([H])C([H])([H])OC([H])([H])[H])S(=O)(=O)N([H])[H])c2=O)C([H])([H])[H])c(Cl)c1[H]
-0.0150692958170085,[H]c1c([H])c([H])c(C([H])([H])Sc2c([H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])N([H])[C@]3([H])C([H])([H])C([H])([H])C([H])([H])[C@@]3([H])SC([H])([H])[H])c(=O)n2[H])c([H])c1[H]
-0.0156849783626315,[H]c1c([H])c([H])c(O[C@]([H])(N([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])c2nc([C@]3([H])[C@]([H])(c4c([H])c([H])c([H])n([H])c4=O)[C@@]3([H])N(C([H])([H])[H])C([H])([H])[H])n([H])c2[H])c([H])c1[H]
-0.0163885435058314,[H]c1nc([H])c([C@@]([H])(N=C=S)O[C@@]2(c3c([H])c([H])c([H])n([H])c3=O)C([H])([H])[C@]2([H])Cl)c([H])c1[H]
-0.0140867698760254,[H]OC([H])([H])C([H])([H])[C@]([H])(c1c([H])c(F)c(N=C=S)c(C([H])([H])C([H])([H])[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])[H])c1[H])N([H])C([H])([H])C([H])([H])OC([H])([H])[H]
-0.0137481880063613,[H]C#CC([H])([H])O[C@@]([H])(C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])[C@@]([H])(c1c(OC([H])([H])C([H])([H])[C@@]([H])(N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c([H])c([H])n([H])c1=O)C([H])([H])[H]
-0.0149956404844769,[H]c1nc([H])c(Oc2nc([H])c(C([H])([H])c3c([H])c([H])c([H])c([H])c3Cl)c(-c3c(C([H])([H])N([H])C([H])([H])[H])c([H])n([H])c(=O)c3[H])c2[H])c([H])c1[H]
-0.0115916838365653,[H]OC(=O)c1c(C([H])([H])[C@]([H])(C(F)(F)F)C([H])([H])C([H])([H])[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])c2c([H])c([H])c([H])c(C(=O)N([H])[H])c2[H])c(C([H])([H])C(=O)c2c([H])c([H])c(F)c([H])c2[H])nn1[H]
-0.0145339674076208,[H]C(=C1SC(=O)N([H])C1=O)c1c([H])c(-c2c([H])c(C([H])([H])C([H])([H])N([H])C([H])([H])[H])c([H])n([H])c2=O)c([H])c([H])c1S(=O)(=O)N([H])[H]
-0.0154559701820257,[H]c1c([H])c([H])c(C([H])([H])Sc2c([H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])c(=O)n2[H])c([H])c1[H]
-0.0150635385895235,[H]C([H])=C([H])[C@@]([H])(N([H])c1c([H])c([H])nc([H])c1-c1nc([H])c([H])c([H])c1C([H])([H])[H])C([H])([H])C([H])([H])[C@@]([H])(c1c([H])c([H])c([H])n(N([H])c2nc([H])c([H])c([H])c2[H])c1=O)C([H])([H])[H]
-0.0182780486383186,[H]c1c(C([H])([H])N([H])C([H])([H])[H])c([H])n([H])c(=O)c1N1C([H])([H])C([H])([H])C([H])(N(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1([H])[H]
-0.0146336208096476,[H]Oc1c([H])c([H])c(OC([H])([H])[C@@]([H])(C([H])([H])C(F)(F)F)[C@@]([H])(c2c([H])c([H])c([H])n(C([H])(C([H])([H])[H])C([H])([H])[H])c2=O)C([H])([H])[H])c([H])c1[H]
-0.0131636103735092,[H]c1c([H])c(S(=O)(=O)N([H])OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1-c1c([H])c([C@@]([H])(OC2([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C2([H])[H])N([H])[H])c([H])n([H])c1=O
-0.0139737485329112,[H]c1nc(OC([H])([H])C([H])([H])[C@@]([H])(OC([H])([H])[H])[C@]2([H])C([H])([H])[C@]2([H])c2c([H])nn(C([H])([H])[H])c2[H])c([C@@]2([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])C([H])([H])[C@@]([H])(c3c([H])c([H])c([H])n([H])c3=O)C([H])([H])[H])C2([H])[H])c([H])c1[H]
-0.0132230485379556,[H]O[C@]([H])(c1c([H])c([H])c([H])c([H])c1[H])n1c([H])c([H])c([H])c([C@]([H])(C([H])([H])C([H])([H])c2c([H])c([H])c(C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c(C(F)(F)F)c2C([H])([H])C2([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])C([H])([H])[H])c1=O
-0.0145563490109168,[H]c1nc([C@]([H])(c2c([H])c([H])n([H])c(=O)c2[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])(Oc2c([H])c([H])c(F)c([H])c2[H])c2c([H])c([H])c([H])c([H])c2Cl)c([H])c([H])c1[H]
-0.012982833256791,[H]c1c([H])c(S(=O)(=O)N([H])[H])c([H])c(C([H])([H])C([H])([H])OC([H])([H])[H])c1-c1c([H])c(OC([H])([H])[C@@]([H])(N([H])[H])C([H])(F)F)c(N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])n([H])c1=O
