Smiles,id,name,cnnaff_pos,cnnaff,MW,HBA,HBD,LogP,Pass_Ro5,has_pains,has_unwanted_subs,has_prob_fgs,synthetic_accessibility,TPSA,QED,N_RotBonds,logp_cnn_per_mw
[H]c1nnc([H])c(Sc2c(N([H])C([H])([H])C([H])([H])N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])c([H])n(-c3c([H])nc([H])c([H])c3C([H])([H])N([H])[H])c(=O)c2C(=O)N([H])N([H])C([H])([H])C([H])([H])[H])c1[H],3126,fegrow_gen/c1(C(=O)NNCC)c(Sc2ccnnc2)c(NCCN2CCOCC2)cn(-c2c(CN)ccnc2)c1=O.sdf,6.52124,-0.2390604621994285,494.391,12,4,0.6308,False,False,True,False,7.5505908793011,152.32,0.2608431780416823,11,0.2390604621994285
[H]c1nc([H])c([H])c(C([H])([H])N(C([H])([H])C(=C2SC(=S)N([H])C2=O)[C@@]2([H])C([H])([H])C([H])([H])[C@@]([H])(Sc3c([H])c(N=C=S)n([H])c(=O)c3[H])C2([H])[H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c1[H],1306,fegrow_gen/c1c(S[C@H]2C[C@@H](C(=C3SC(=S)NC3=O)CN(C3CCCC3)Cc3ccncc3)CC2)cc(N=C=S)[nH]c1=O.sdf,6.78286,-0.5567245152472131,554.598,9,2,5.61180000000001,False,True,True,True,8.30760080018309,90.45,0.223676867529655,9,0.5567245152472131
[H]ON([H])C(=O)C([H])=C([H])c1c(N([C@@]([H])(O[H])c2c([H])c([H])c([H])c([H])c2[H])[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])N([H])S(=O)(=O)C([H])([H])[H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c(=O)n1[H],8492,fegrow_gen/c1([C@@H](C)CC)cc(N(C2CCCC2NS(C)(=O)=O)[C@@H](O)c2ccccc2)c(C=CC(=O)NO)[nH]c1=O.sdf,6.01113,-0.3558030702176482,484.364,7,5,2.3748,True,False,True,True,8.71158907556365,151.82999999999998,0.1401274712323043,10,0.3558030702176482
[H]C1=C(C([H])([H])N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])C(=O)N(c2c(Sc3nc([H])c([H])s3)c(SC([H])([H])c3c([H])c([H])c([H])c([H])c3[H])c(=O)n([H])c2[H])C1=O,8481,fegrow_gen/c1(SCc2ccccc2)c(Sc2nccs2)c(N2C(=O)C=C(CN3CCOCC3)C2=O)c[nH]c1=O.sdf,6.01184,-0.430290248556841,504.489,9,1,3.4067,True,True,True,False,7.8478775515808,95.6,0.3525502436805705,8,0.430290248556841
[H]OC(=O)C(O[H])=C([H])C(=O)c1c([H])c(Sc2c([H])nc(N([H])[H])c([H])c2[H])c(C(=O)N([H])N([H])[C@@]([H])(N([H])C([H])([H])[C@@]([H])(C2=NC([H])([H])C([H])([H])N2[H])N([H])[H])n2c([H])nc([H])c2[H])c(=O)n1[H],8199,fegrow_gen/c1(C(=O)NN[C@H](n2ccnc2)NC[C@H](N)C2=NCCN2)c(Sc2ccc(N)nc2)cc(C(=O)C=C(O)C(=O)O)[nH]c1=O.sdf,6.04012,-0.1502839205723173,570.402,15,9,-1.2817,False,False,True,True,8.15131077445946,267.76,0.0365100437048308,13,0.1502839205723173
[H]O[C@@]([H])(c1nnnn1[H])[C@]([H])(c1c([H])nnc(N=C=S)c1[H])C([H])([H])N(OC([H])([H])C#N)C(=O)C([H])=C([H])c1c([H])c([H])c(=O)n([H])c1[H],14153,fegrow_gen/c1cc(C=CC(=O)N(OCC#N)C[C@H](C(O)c2nnn[nH]2)c2cc(N=C=S)nnc2)c[nH]c1=O.sdf,5.23959,-0.2416374163473566,464.342,12,3,0.22668,True,False,True,True,6.04210950623959,199.02,0.1551757231997906,10,0.2416374163473566
[H]O[C@@]([H])(C([H])([H])C([H])([H])c1c([H])c(-c2c(S[H])c([H])c(=O)n([H])c2N=C=S)c([H])c(Cl)c1Cl)C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])c1c([H])c([H])c([H])c(Cl)c1[H],1381,fegrow_gen/c1c(S)c(-c2cc(CC[C@H](O)CCN3CCC[C@H]3CCc3cccc(Cl)c3)c(Cl)c(Cl)c2)c(N=C=S)[nH]c1=O.sdf,6.76686,-0.723600242435849,592.831,6,3,7.80590000000001,False,False,True,True,8.26998920466135,68.68999999999998,0.1159423823193248,11,0.723600242435849
[H]ON(C(=O)C([H])=C([H])c1c([H])c([H])c(=O)n(-c2c([H])c([H])c([H])c(C([H])([H])O[H])c2[H])c1[H])C([H])([H])C([H])([H])[C@]([H])(O[H])N1C([H])([H])C([H])([H])N(c2nc([H])c([H])c([H])c2[H])C([H])([H])[C@@]1([H])n1nc([H])c([H])c1[H],8136,fegrow_gen/c1cc(C=CC(=O)N(O)CC[C@H](O)N2CCN(c3ccccn3)C[C@H]2n2cccn2)cn(-c2cccc(CO)c2)c1=O.sdf,6.04568,-0.3491095085640927,538.374,11,3,1.8818,False,False,True,True,8.55932775437458,140.19,0.1478699483369009,10,0.3491095085640927
[H]c1nnc([H])c(-c2c(N3C([H])([H])C([H])([H])O[C@@]([H])(C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])C3([H])[H])c(-c3nc([H])c([H])c(C([H])([H])[H])c3[H])c(=O)n([H])c2[H])c1[H],7972,fegrow_gen/c1(-c2cc(C)ccn2)c(N2CCO[C@@H](CCN(C)C)C2)c(-c2ccnnc2)c[nH]c1=O.sdf,6.05872,-0.2905450243731002,392.293,7,1,2.35922,True,False,False,False,7.83815436597047,87.24000000000001,0.6549639667590703,6,0.2905450243731002
[H]c1c([C@@]([H])(N2C([H])([H])C([H])([H])[C@]3([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[C@]23[H])C([H])([H])N([H])C(=O)C([H])([H])[H])c([H])n(C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c(=O)c1C(=O)N(OC([H])(C([H])([H])[H])C([H])([H])[H])N([H])[H],3288,fegrow_gen/c1(C(=O)N(N)OC(C)C)cc([C@H](CNC(C)=O)N2CC[C@@H]3CN(C)C[C@H]23)cn(C(=O)NC2CCCC2)c1=O.sdf,6.50255,-0.2486754693406782,490.33,9,3,0.8176,True,False,True,False,8.81813276262782,142.24,0.2542751933067282,8,0.2486754693406782
