cnnaff,Smiles
6.38623,[H]C#Cc1c([H])c(SC([H])([H])C(=O)OC([H])([H])c2sc(Cl)c(S(=O)(=O)N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])c2[H])c(C([H])([H])[C@@]2([H])OC([H])([H])C([H])([H])C2([H])[H])c(=O)n1[H]
7.17158,[H]O[C@]([H])(c1c([H])c([H])c([H])c([H])c1[H])n1c([H])c(-c2c([H])c([H])c(C#N)c(-c3nc(N([H])[H])nc([H])c3[H])c2[H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])(S[H])c2nc([H])c([H])c(C(F)(F)F)n2)c1=O
5.92256,[H]OC(=O)c1c([C@@]([H])(OC([H])([H])[H])[C@@]([H])(C([H])([H])C(F)(F)F)[C@@]([H])(c2c([H])c(SC([H])([H])C([H])([H])[H])c([H])n([H])c2=O)C([H])([H])[H])c([H])c2c([H])nn([H])c2c1[H]
5.40077,[H]OC([H])([H])C([H])([H])O[C@@]([H])(O[H])[C@](C([H])([H])[H])(C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])O[C@]([H])(OC([H])([H])C([H])([H])C([H])([H])[H])C1([H])[H])C([H])([H])C([H])([H])[C@@](c1c([H])c([H])c([H])n([H])c1=O)(C([H])([H])[H])C([H])(F)F
5.4606,[H]O[C@@]([H])(n1c([H])nc([H])c1[H])C([H])([H])OSc1c([H])c([H])n([H])c(=O)c1C(=O)N([H])N([H])N([H])[C@]1([H])N=C(N([H])[H])OC1([H])[H]
6.26269,[H]c1c(N(C([H])([H])[C@@]([H])([C@@]2([H])C([H])([H])N([H])C([H])([H])C2([H])[H])[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])[H])S(=O)(=O)N([H])[H])nc(C([H])([H])C([H])([H])C([H])([H])N(N([H])C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])c([H])c1[H]
5.92361,[H]OC([H])([H])C([H])([H])O[C@@]([H])(O[H])[C@](C([H])([H])[H])(C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])O[C@]([H])(OC([H])([H])C([H])([H])C([H])([H])[H])[C@@]1([H])C(=O)N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])C([H])([H])[C@@](c1c([H])c([H])c([H])n([H])c1=O)(C([H])([H])[H])C([H])(F)F
4.34851,[H]c1c(C([H])([H])N([H])C([H])([H])[H])c([H])n(C([H])([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c(=O)c1[H]
5.5248,[H]ON([H])C(=O)C(=C([H])c1c([H])c([H])c(=O)n([H])c1[H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])C([H])(N(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1([H])[H])[C@@]([H])(c1c([H])c([H])c(N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c([H])c1[H])C([H])([H])[H]
5.21581,[H]c1c([H])c([H])c(N([H])C(=O)N([H])C([H])([H])N([H])C(=O)c2c(Br)c([H])n([H])c(=O)c2C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H]
6.20957,[H]c1c(C([H])([H])Cl)c([H])n(-c2nc3c([H])c([H])c([H])c([H])c3c([H])c2[H])c(=O)c1[C@](C([H])([H])[H])(C([H])(F)F)C([H])([H])C([H])([H])[H]
5.9275,[H]c1c([H])c([H])c(N([H])[C@]2([H])N(C(=O)c3c(Br)c([H])n([H])c(=O)c3C(=O)N([H])C([H])([H])[C@]([H])(c3c(C([H])([H])[H])noc3C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])N(C([H])([H])[H])C2([H])[H])c([H])c1[H]
5.95685,[H]c1nc([H])c(-n2c([H])c([H])c(Sc3c([H])c4c([H])c(C([H])([H])OC([H])([H])[H])c([H])c([H])c4n3[H])c(C(=O)N([H])N([H])[H])c2=O)c([H])c1[H]
5.46453,[H]O[C@]([H])(c1c([H])c([H])c(C(=O)N([H])[H])c([H])c1[H])C([H])([H])C([H])([H])N(OC([H])([H])C#N)C(=O)C([H])=C(c1c([H])c([H])c(=O)n([H])c1[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]
5.92944,[H]C(=C([H])[C@@](c1c(C([H])([H])[H])noc1C([H])([H])[H])(C([H])([H])N([H])C(=O)c1c(C(=O)N2C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C2([H])[H])c(Br)c([H])n([H])c1=O)C([H])([H])C([H])([H])[H])c1c([H])c([H])c([H])c([H])c1[H]
5.70322,[H]ON([H])C(=O)C(=C([H])c1c(C([H])([H])C([H])=C([H])[H])c([H])c(=O)n(C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c1[H])C([H])([H])C#N
5.77519,[H]c1c(Br)c(C(=O)N2C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C2([H])[H])c(C(=O)N([H])C([H])([H])[C@]([H])(c2c(C([H])([H])[H])noc2C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c(=O)n1[H]
5.01685,[H]c1nn([H])c([H])c1[C@@]1([H])N(C([H])([H])C([H])([H])O[C@@]([H])(c2c([H])c([H])c(=O)n(SC(F)(F)F)c2[H])N([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
5.02722,[H]OC([H])([H])c1c([H])c([H])c(-n2c([H])c([H])c(S[C@@]([H])(C(=O)OC([H])([H])[H])C(=O)N([H])C([H])([H])C([H])([H])OC([H])([H])[H])c([H])c2=O)c([H])c1[H]
5.17887,[H]c1nc([H])c([C@]([H])(N([H])C(=O)c2c([H])c(N([H])C([H])([H])C3([H])C([H])([H])C3([H])[H])c(=O)n([H])c2[H])C([H])([H])C#N)c([H])n1
5.93107,[H]c1c(N(C([H])([H])[C@@]([H])([C@@]2([H])C([H])([H])N([H])C([H])([H])C2([H])[H])[C@@]([H])(c2c([H])c(C([H])([H])C(=O)OC([H])([H])[H])c([H])n([H])c2=O)C([H])([H])[H])S(=O)(=O)N([H])[H])nc(C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])[H])c([H])c1[H]
5.93116,[H]OC([H])([H])C([H])([H])C([H])([H])N(OC([H])([H])C#N)C(=O)C([H])=C([H])c1c([H])c(C(=O)OC([H])([H])C([H])([H])[H])c(=O)n([H])c1C([H])([H])N(n1c([H])c([H])c([H])c1[H])C([H])([H])C([H])([H])OC([H])([H])[H]
6.67133,[H]c1nc([C@]2([H])[C@]([H])(C([H])([H])C([H])([H])[C@@]([H])(c3c([H])c(C(=O)N([H])c4c([H])c([H])c(Cl)c([H])c4[H])c([H])n([H])c3=O)C([H])([H])[H])C([H])([H])C([H])([H])[C@]2([H])c2c(OC([H])([H])[H])nc([H])c([H])c2[H])sc1[H]
6.36754,[H]ON([H])C(=O)C(=C([H])c1c([H])c([H])c(=O)n([C@]([H])(N([H])[H])C([H])([H])N(C([H])([H])C([H])([H])[H])[C@]([H])(C([H])([H])[H])[C@@]2([H])C([H])([H])N([H])C([H])([H])C2([H])[H])c1[H])C([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])c1nc([H])c([H])c(C([H])([H])[H])c1[H]
5.39736,[H]OC(=O)C(Oc1c([H])c([H])c(Cl)c([H])c1[H])=C([H])C([H])([H])[C@]([H])(c1c([H])nc([H])nc1[H])N([H])C(=O)c1c([H])c([H])c(=O)n([H])c1[H]
5.02315,[H]c1c([H])c([H])c(-n2c([H])c([H])c([H])c(-c3c([H])c([H])c([H])c([N+](=O)[O-])c3[H])c2=O)c(OC([H])([H])C([H])([H])OC([H])([H])[H])c1[H]
5.44139,[H]ON([H])C(=O)C([H])=C(c1c([H])c(C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c(=O)n([H])c1[H])N1C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C1([H])[H]
5.1095,[H]c1oc(OC(=O)C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])[H])c(-n2c([H])c([H])c([H])c(S(=O)(=O)N([H])[H])c2=O)c1[H]
6.29863,[H]ON([H])C(=O)C(=C([H])c1c([H])c(F)c(=O)n([H])c1[H])[C@@]([H])(C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])[C@]([H])(C([H])([H])[H])C([H])([H])c1sc2c([H])c([H])c([H])c([H])c2c1[H]
4.83782,[H]OC(=O)c1c(C([H])([H])c2c([H])c([H])c(C(=O)N([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c(=O)n2[H])c(C([H])([H])[H])nn1[H]
5.67152,[H]ON([H])C(=O)C([H])=C([H])n1c([H])c(C([H])=C([H])C(=O)N(O[H])C([H])([H])C([H])([H])C([H])([H])OC([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1=O
6.62097,[H]c1c([H])c([H])c(C([H])([H])Sc2c(C([H])([H])N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]3([H])N3C(=O)C([H])([H])C([H])([H])C3([H])[H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])N([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c(=O)n2[H])c([H])c1[H]
4.79651,[H]c1nc([H])c([H])c(-c2c(C([H])([H])N([H])C([H])([H])[H])c([H])n([H])c(=O)c2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H]
4.43082,[H]O[C@@]([H])(OC([H])([H])c1c([H])nc([H])c([H])c1[H])C([H])([H])C([H])([H])C(N([H])[C@]1([H])N(c2c([H])c([H])n([H])c(=O)c2[H])C([H])([H])C([H])([H])OC1([H])[H])(C([H])([H])[H])C([H])([H])[H]
4.77428,[H]c1c(C([H])([H])N([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c(C([H])(F)F)c(C([H])([H])C(=O)OC([H])([H])[H])c(=O)n1[H]
5.99988,[H]O[C@]([H])(C(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])N(OC([H])([H])C#N)C(=O)C([H])=C([H])c1c([H])c([H])c(=O)n([H])c1C([H])([H])N(n1c([H])c([H])c([H])c1[H])C([H])([H])C([H])([H])OC([H])([H])[H]
5.32808,[H]Sc1c([H])c(C([H])(F)F)n(-c2nnn([H])n2)c(=O)c1C(=O)N([H])N([H])[H]
6.17269,[H]c1nc(Cl)c([H])c([H])c1[C@@]1([H])C([H])([H])[C@]([H])(OC([H])(F)F)C([H])([H])[C@@]1([H])[C@]([H])(C([H])([H])[C@@]([H])(c1c([H])c([H])c([H])n([H])c1=O)C([H])([H])[H])[C@@]1([H])C([H])([H])[C@@]1([H])N([H])[H]
5.28442,[H]c1c([H])c([H])c(C([H])([H])[C@]([H])(C([H])([H])[H])[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])[H])c(Cl)c1[H]
4.94195,[H]c1nnc([H])c(-c2c(N3C([H])([H])C([H])([H])O[C@@]([H])(C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])C3([H])[H])c([H])c(=O)n([H])c2[H])c1[H]
7.1959,[H]c1c([H])c(Cl)c(Cl)c([C@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@@]2(c2nc3c([H])c([H])c([H])c([H])c3o2)N([H])c2c([H])c([C@@]([H])(C([H])([H])[H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c(=O)n([H])c2[H])c1[H]
6.04503,[H]OC([H])([H])C([H])([H])O[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]([H])(c1c([H])c([H])c([H])n(OC([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])c2nc(C([H])([H])[H])sc2[H])c1=O)C([H])([H])[H]
6.86128,[H]C1=C([H])C(=O)N(n2c([H])c([H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])c3c([C@@]4([H])[C@]([H])(C([H])=C([H])[H])[C@@]4([H])N([H])[C@@]4([H])C([H])([H])OC([H])([H])C4([H])[H])c([H])c(N([H])C([H])([H])C([H])([H])[H])c4c([H])c([H])c([H])nc34)c2=O)C1=O
5.70942,[H]c1nc([C@]([H])(C([H])([H])[H])[C@@](c2c([H])c(C([H])([H])Cl)c([H])n([H])c2=O)(C([H])([H])[H])C([H])(F)F)c([H])c([H])c1C([H])([H])[H]
6.76016,[H]c1nc(N([H])n2c([H])c([H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])N3C([H])([H])C([H])([H])N(C(=O)C([H])([H])N([H])c4c([H])c([H])c(OC([H])([H])[H])c([H])c4[H])[C@]([H])(C(=O)N([H])c4c([H])c([H])c(Cl)c([H])c4[H])C3([H])[H])c2=O)c([H])c([H])c1[H]
6.16643,[H]ON([H])C(=O)C([H])=C([H])[C@@]([H])(C([H])([H])[C@@]([H])(c1c([H])c([H])c([H])n(OC([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])c2nc(C([H])([H])[H])sc2[H])c1=O)C([H])([H])[H])[C@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@]1([H])OC([H])([H])C([H])([H])O[H]
4.78064,[H]c1c([H])c(Br)c([H])c([C@@]([H])(C([H])([H])F)C([H])([H])OC(=O)N([H])Sc2c([H])c([H])n([H])c(=O)c2[H])c1[H]
5.2684,[H]O[C@]([H])(OC([H])([H])[C@]([H])(O[H])N([H])S(=O)(=O)C([H])([H])[H])[C@](C([H])([H])[H])(C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])C([H])([H])C([H])([H])[C@@](c1c([H])c([H])c([H])n([H])c1=O)(C([H])([H])[H])C([H])(F)F
6.18675,[H]OC([H])([H])C([H])([H])C([H])([H])N(OC([H])([H])C#N)C(=O)C(=C([H])c1c([H])c([H])c(=O)n([H])c1C([H])([H])N(n1c([H])c([H])c([H])c1[H])C([H])([H])C([H])([H])OC([H])([H])[H])c1c([H])c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H]
6.20173,[H]c1nc(N([H])[H])nc([H])c1[C@@]([H])(C([H])([H])[H])C([H])([H])O[C@@]1([H])N([H])C([H])([H])[C@]([H])([C@]2([H])OC([H])([H])C([H])([H])N(c3c(C([H])([H])N([H])c4c([H])c([H])c([H])c([H])c4[H])c([H])n([H])c(=O)c3[H])[C@@]2([H])C(=O)C(F)(F)F)C1([H])[H]
6.16312,[H]N=[N+]=NN([H])N([H])C(=O)c1c(Sc2c([H])c3c([H])c(C([H])([H])OC([H])([H])[H])c([H])c([H])c3n2[H])c([H])c([H])n(-c2c([H])nc([H])c([H])c2[H])c1=O
5.75434,[H]c1nc(N([H])[H])nc([C@@]([H])(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])N(C(=O)c2c([H])c(Br)c([H])n([H])c2=O)C([H])([H])C([H])([H])[C@@]([H])(OC([H])([H])[C@@]2([H])OC([H])([H])C([H])([H])C2([H])[H])C([H])([H])[H])c1[H]
6.60862,[H]C(=O)c1c(Cl)c([H])c(C([H])([H])Sc2c([H])c([H])n(N([H])N3C([H])([H])C([H])([H])N(c4c([H])c([H])c([H])c([H])c4[H])C([H])([H])C3([H])[H])c(=O)c2[H])c([H])c1[C@@]([H])(OC([H])([H])C([H])([H])C([H])([H])[H])N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H]
5.49673,[H]ON([H])C(=O)C(=C([H])c1c([H])c([H])c(=O)n([H])c1[H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])[C@@]([H])(c1c([H])c([H])c(N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c([H])c1[H])C([H])([H])[H]
5.06057,[H]OC([H])([H])C([H])([H])O[C@@]([H])(O[H])[C@](C([H])([H])[H])(C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])C([H])([H])C([H])([H])[C@@](c1c([H])c([H])c([H])n([H])c1=O)(C([H])([H])[H])C([H])(F)F
5.52855,[H]OC([H])([H])C([H])([H])C([H])([H])N(OC([H])([H])C#N)C(=O)C(O[C@]([H])(Cl)C([H])([H])N(C([H])([H])[H])C([H])([H])[H])=C(c1c([H])c([H])c(=O)n([H])c1[H])c1nc([H])c(N([H])C([H])([H])C([H])([H])N([H])[H])n1[H]
6.61393,[H]c1nn([C@]2([H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])C([H])([H])[C@@]([H])(c3c(OC([H])([H])C([H])([H])C([H])([H])N4C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c(-c4c([H])c([H])c(F)c([H])c4[H])c([H])n([H])c3=O)C([H])([H])[H])C2([H])[H])c([H])c1[H]
5.09437,[H]c1nn(C([H])([H])[H])c(-c2c(S[C@@]3([H])C([H])([H])N([H])C([H])([H])C3([H])[H])c([H])c(=O)n([H])c2N=C=S)c1[H]
5.63844,[H]c1nc(C#Cc2c([H])c([H])c([H])c([H])c2C([H])([H])C(=O)N([H])c2c([H])c([H])c(=O)n([H])c2[H])c([H])c([H])c1[H]
4.07277,[H]OC(=O)C(=O)C([H])=C(O[H])O[C@]([H])(C([H])([H])[H])[C@@]([H])(c1c([H])c([H])c([H])n([H])c1=O)C([H])([H])[H]
5.95227,[H]c1sc(C([H])([H])[C@@]([H])(N([H])C(=O)c2c([H])c([H])c(=O)n(-c3c([H])c([H])c([H])n3[H])c2[H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c([H])c1N([H])C(=O)c1c([H])c([H])c([H])c([H])c1[H]
5.20088,[H]Sc1c(N([H])C(=O)c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c([H])n(-c2nc(C([H])([H])[H])c([H])c([H])c2[H])c(=O)c1[H]
4.92029,[H]Sc1c([H])c(N=C=S)n([H])c(=O)c1C(=O)c1sc([H])c([H])c1[H]
4.92996,[H]c1c([H])c([H])n([H])c(=O)c1[C@@]([H])(C([H])([H])[H])[C@@]([H])(C([H])([H])N([H])S(=O)(=O)N([H])[H])[C@@]1([H])C([H])([H])N(Br)C([H])([H])C1([H])[H]
5.85969,[H]Sc1c(N(C(=O)c2c([H])c([H])c(OC([H])([H])N([H])C(=O)N([H])[H])c([H])c2[H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])n([H])c(=O)c1N([H])C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
5.98421,[H]OC(=O)C(Oc1c([H])c([H])c(Cl)c(C([H])([H])S[C@@]([H])(O[H])C([H])([H])[H])c1[H])=C([H])C([H])([H])[C@]([H])(c1c([H])nc([H])nc1[H])N([H])C(=O)c1c([H])c([H])c(=O)n([H])c1[H]
5.92558,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])S(=O)(=O)N([H])c2c([H])c([H])c(C(=O)N(N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(=O)n2[H])c(OC([H])([H])[H])c1[H]
5.27226,[H]c1nc([H])c([C@@]([H])(N=C=S)O[C@@]2(c3c([H])c([H])c([H])n([H])c3=O)C([H])([H])[C@]2([H])Cl)c([H])c1[H]
4.77206,[H]OC([H])([H])[C@]([H])(c1c([H])nnc([H])c1[H])C([H])([H])N(OC([H])([H])C#N)C(=O)C(C([H])=O)=C([H])c1c([H])c([H])c(=O)n([H])c1[H]
5.25676,[H]c1c([H])c(N([H])S(=O)(=O)C([H])([H])[H])n([H])c(=O)c1C(=O)N(N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
5.99076,[H]c1c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1C([H])([H])N([H])C(=O)c1c(Br)c([H])n([H])c(=O)c1C(=O)N([H])[C@]([H])(c1c([H])c([H])c2c(c1[H])c([H])c([H])n2[H])C([H])([H])C([H])([H])C([H])([H])[H]
5.51611,[H]c1nc([H])c(-c2c(SN([H])C(=O)OC([H])([H])C([H])([H])OC([H])([H])C(F)(F)F)c([H])c(=O)n([H])c2[H])c([H])c1F
4.33896,[H]c1c([C@]([H])(OC([H])([H])C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])[C@]([H])(OC([H])([H])C([H])([H])C([H])([H])[H])C2([H])[H])N([H])C([H])([H])[H])c([H])n(SC(F)(F)F)c(=O)c1[H]
5.58532,[H]OC([H])([H])C([H])([H])C([H])([H])N(OC([H])([H])C#N)C(=O)C(O[C@]([H])(Cl)C([H])([H])N(C([H])([H])[H])C([H])([H])N([H])N([H])[H])=C(c1c([H])c([H])c(=O)n([H])c1[H])c1nc([H])c([H])n1[H]
5.27661,[H]c1c([H])c([H])n([H])c(=O)c1[C@@]([H])(C([H])([H])N([H])C([H])([H])[H])C([H])([H])C([H])([H])[C@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@]1([H])N([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
5.21768,[H]ON([H])C(=O)C(=C(c1c([H])c(C([H])([H])C(=O)N(O[H])OC([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c(=O)n([H])c1[H])N([H])C([H])([H])C([H])([H])OC([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)N([H])O[H]
5.17059,[H]SC([H])([H])c1c([H])c([H])n(-c2c(OC(=O)C([H])([H])C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])N([H])[H])oc([H])c2[H])c(=O)c1[H]
5.63407,[H]Sc1c([H])c([H])n([H])c(=O)c1C(=O)N(N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])N([H])S(=O)(=O)C([H])([H])C([H])([H])[H]
4.87437,[H]c1c(OC([H])([H])[H])c(N([H])C([H])([H])[H])c(C(=O)N([H])[C@]([H])(N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])C([H])([H])[H])c(=O)n1[H]
5.6137,[H]c1c(N(C([H])([H])[C@@]([H])([C@@]2([H])C([H])([H])N([H])C([H])([H])C2([H])[H])[C@@]([H])(c2c([H])c([H])c([H])n([H])c2=O)C([H])([H])[H])S(=O)(=O)N([H])[H])nc(C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])[H])c([H])c1[H]
6.48241,[H]ON([H])C(=O)[C@@]([H])(N([H])[C@]1([H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C1([H])[H])C([H])([H])[C@@]([H])(c1c([H])c([H])c(S[C@]([H])(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c(C([H])([H])N([H])[H])c2[H])n([H])c1=O)C([H])([H])[H]
6.71908,[H]O[C@]([H])([C@@](C([H])([H])[H])(C([H])([H])C([H])([H])c1c([H])c([H])c([H])c([H])c1Cl)C([H])([H])C([H])([H])[C@@](c1c([H])c([H])c([H])n(-c2c([H])c([H])c3c(c2[H])c([H])c([H])n3[H])c1=O)(C([H])([H])[H])C([H])(F)F)[C@@]1([H])N([H])C([H])([H])C([H])([H])C1([H])[H]
4.00149,[H]c1c(C([H])(F)F)c(C([H])([H])N([H])[C@]([H])(C([H])([H])OC([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])n([H])c1=O
4.74124,[H]c1nc(C([H])([H])c2c([H])c([H])n([H])c(=O)c2[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c([H])c1[H]
4.08427,[H]c1c([H])c([H])n([H])c(=O)c1C(=O)N([H])[C@]([H])(OC1([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C1([H])[H])[C@@]([H])(SC([H])([H])[H])C([H])([H])C([H])([H])[H]
7.14628,[H]O[C@]([H])(c1c([H])c([H])c([H])c(-c2nc([H])c([H])c(C(F)(F)F)n2)c1[H])n1c([H])c(-c2c([H])c([H])c(C#N)c(-c3nc(N([H])[H])nc([H])c3[H])c2[H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c1=O
6.24405,[H]O[C@]([H])(c1c([H])c([H])c([H])c([H])c1[H])n1c([H])c(-c2c([H])c([H])c(C#N)c(-c3nc(N([H])[H])nc([H])c3[H])c2[H])c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c1=O
6.04376,[H]Oc1c([H])c([H])c([H])c([C@@]2([H])N(c3c([H])c(SC([H])([H])c4c([H])c([H])c(C([H])=C([H])[H])c([H])c4[H])n([H])c(=O)c3[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C2([H])[H])c1[H]
5.47589,[H]SC([H])([H])c1c([H])c([H])n(-c2c(OC(=O)C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])oc([H])c2[H])c(=O)c1[H]
4.39059,[H]ON([H])C(=O)C([H])=C(SC([H])([H])[H])c1c([H])c([H])c(=O)n([H])c1[H]
6.20235,[H]c1nc2c(-c3c([H])c([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@]4([H])C([H])([H])[C@]4([H])c4c([H])oc([H])c4[H])c(=O)n([H])c3[H])c([H])c([H])c([H])c2c([H])c1[H]
6.93502,[H]ON([H])C(=O)C(=C([H])c1c([H])c(N(C(=O)c2oc([H])c([H])c2[H])N([H])C(=O)N([H])C([H])([H])C([H])([H])[H])c(=O)n([H])c1[H])[C@]([H])(C#N)C([H])([H])c1c([H])c([H])c([H])c(OC([H])([H])[H])c1[H]
5.07653,[H]c1nc([H])c(Oc2nc([H])c([H])c(-c3c(C([H])([H])N([H])C([H])([H])[H])c([H])n([H])c(=O)c3[H])c2[H])c([H])c1[H]
5.96944,[H]O[C@@]([H])(F)C([H])([H])C([H])([H])N(OC([H])([H])C#N)C(=O)C([H])=C(c1c([H])c([H])c(=O)n([H])c1[C@@]([H])(OC(=O)C([H])([H])[H])N([H])C([H])([H])[H])c1c([H])nc([H])c2c([H])c([H])c([H])c([H])c12
6.40821,[H]c1oc([H])c(-n2c([H])c(C([H])([H])[C@@]([H])(OS(=O)(=O)N([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c(-c3sc4c([H])c(I)c([H])c([H])c4c3[H])c2=O)c1[H]
5.48887,[H]OC([H])([H])C([H])([H])O[C@@]([H])(O[H])[C@](C([H])([H])[H])(C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])C([H])([H])C([H])([H])[C@@](c1c([H])c(N([H])C(=O)OC([H])([H])C([H])([H])[H])c([H])n([H])c1=O)(C([H])([H])[H])C([H])(F)F
